# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 505.742
2000 822.384
3000 950.924
4000 1039.01
5000 1105.66
6000 1178.34
7000 1189.58
8000 1196.37
9000 1211.67
10000 1227.18
11000 1227.53
12000 1234.37
13000 1236.26
14000 1236.94
15000 1241.48
16000 1245.5
17000 1258.95
18000 1273.91
19000 1292.79
20000 1314.97
21000 1342.81
22000 1348.55
23000 1352.04
24000 1359.57
25000 1371.65
26000 1384.49
27000 1399.68
28000 1401.22
29000 1407.56
30000 1408.08
31000 1415.75
32000 1432.56
33000 1450.39
34000 1462.32
35000 1462.96
36000 1462.59
37000 1464.18
38000 1453.16
39000 1452.13
40000 1457.57
41000 1453.19
42000 1461.77
43000 1466.13
44000 1468.24
45000 1472.4
46000 1471.35
47000 1467.34
48000 1464.12
49000 1477.74
50000 1493.52
51000 1507.43
52000 1520.61
53000 1534.59
54000 1553.08
55000 1570.76
56000 1591.97
57000 1612.48
58000 1624.89
59000 1626.07
60000 1619.26
61000 1617.76
62000 1630.44
63000 1640.77
64000 1659.2
65000 1663.39
66000 1658.36
67000 1652.16
68000 1649.98
69000 1649.2
70000 1649.85
71000 1652.88
72000 1669.93
73000 1678.5
74000 1692.68
75000 1701.24
76000 1705.43
77000 1701.96
78000 1703.11
79000 1719.79
80000 1742.94
81000 1754.85
82000 1765.49
83000 1778.09
84000 1787.57
85000 1789.97
86000 1786.5
87000 1771.13
88000 1770.08
89000 1785.55
90000 1789.75
91000 1790.74
92000 1794.6
93000 1810.29
94000 1817.17
95000 1833.66
96000 1843.35
97000 1851.22
98000 1853.1
99000 1852.26
100000 1853.43
101000 1855.84
102000 1862.58
103000 1863.01
104000 1868.51
105000 1864.04
106000 1861.13
107000 1867.58
108000 1880.27
109000 1893.62
110000 1907.81
111000 1920.83
112000 1930.1
113000 1937.02
114000 1945.05
115000 1947.04
116000 1956.39
117000 1977.01
118000 1983.49
119000 1997.27
120000 2004.85
121000 1998.47
122000 1992.45
123000 1990.62
124000 1982.52
125000 1983.44
126000 1985.88
127000 1988.35
128000 1999.39
129000 1995.09
130000 1986.66
131000 1989.16
132000 1995.39
133000 2000.48
134000 2012.69
135000 2022.1
136000 2037.98
137000 2049.11
138000 2045.3
139000 2040.54
140000 2044.72
141000 2048.11
142000 2045.68
143000 2050.05
144000 2048.04
145000 2049.41
146000 2056.48
147000 2060.68
148000 2060.46
149000 2055.86
150000 2048.7
151000 2046.31
152000 2039.1
153000 2035.38
154000 2024.03
155000 2012.9
156000 2004.34
157000 1999.7
158000 1995.5
159000 1988.87
160000 1999.48
161000 2013.08
162000 2030.18
163000 2046.37
164000 2056.99
165000 2068.38
166000 2078.1
167000 2079.59
168000 2076.98
169000 2079.2
170000 2083.67
171000 2083.8
172000 2086.35
173000 2083.97
174000 2085.38
175000 2075.83
176000 2072.66
177000 2091.25
178000 2105.34
179000 2106.33
180000 2116.68
181000 2123.63
182000 2124.01
183000 2121.66
184000 2121.58
185000 2120.18
186000 2124.46
187000 2121.41
188000 2124.84
189000 2120.4
190000 2120.88
191000 2133.39
192000 2153
193000 2158.93
194000 2149.95
195000 2156.04
196000 2155.01
197000 2163.43
198000 2168.91
199000 2158.37
200000 2157.01
201000 2162.72
202000 2169.78
203000 2165.8
204000 2170.56
205000 2169.9
