# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 539.747
2000 912.869
3000 983.012
4000 1037.57
5000 1186.89
6000 1275.9
7000 1281.58
8000 1289.76
9000 1296.1
10000 1311.14
11000 1329.49
12000 1340.48
13000 1349.53
14000 1355.39
15000 1358.15
16000 1366.45
17000 1376.46
18000 1383.81
19000 1393.24
20000 1408.86
21000 1425.48
22000 1441.98
23000 1450.49
24000 1464.13
25000 1468.95
26000 1469.64
27000 1470.58
28000 1475.34
29000 1489.84
30000 1508.38
31000 1525.29
32000 1533.17
33000 1552.53
34000 1572.99
35000 1589.38
36000 1601.78
37000 1615.51
38000 1634.12
39000 1653.7
40000 1669.49
41000 1679.26
42000 1681.3
43000 1687.29
44000 1697.27
45000 1704.47
46000 1713.13
47000 1719.56
48000 1717.95
49000 1718.62
50000 1726.34
51000 1732.96
52000 1733.46
53000 1734.93
54000 1735.82
55000 1748.81
56000 1754.34
57000 1764.52
58000 1771.02
59000 1774.72
60000 1783.82
61000 1784.53
62000 1786.78
63000 1777.34
64000 1770.81
65000 1759.61
66000 1758.81
67000 1757.29
68000 1752.94
69000 1753.28
70000 1759.88
71000 1766.87
72000 1771.47
73000 1771.55
74000 1771.3
75000 1765.47
76000 1762.39
77000 1756.77
78000 1754.81
79000 1767.61
80000 1783.71
81000 1803.4
82000 1827.56
83000 1839.66
84000 1845.12
85000 1847.27
86000 1858.88
87000 1865.58
88000 1873.17
89000 1877.5
90000 1876.38
91000 1871.13
92000 1875.42
93000 1874.21
94000 1872.96
95000 1876.53
96000 1880.47
97000 1887.19
98000 1891.6
99000 1889.51
100000 1890.86
101000 1896.73
102000 1913.1
103000 1928.24
104000 1935.85
105000 1934.83
106000 1944.85
107000 1978.61
108000 1989.14
109000 2007.97
110000 2025.38
111000 2040.42
112000 2051.2
113000 2054.96
114000 2057.2
115000 2065.54
116000 2082.48
117000 2094.67
118000 2090.41
119000 2085.02
120000 2087.24
121000 2090.99
122000 2093.29
123000 2088.96
124000 2085.6
125000 2085.65
126000 2093.95
127000 2102.37
128000 2116.62
129000 2130.91
130000 2155.89
131000 2175.71
132000 2179.7
133000 2177.62
134000 2189.68
135000 2199.13
136000 2209.6
137000 2219.78
138000 2223.32
139000 2231.86
140000 2236.38
141000 2236.54
142000 2232.76
143000 2229.6
144000 2245.79
145000 2261.22
146000 2278.01
147000 2293.14
148000 2299.17
149000 2303.21
150000 2303.33
151000 2299.43
152000 2309.44
153000 2318.84
154000 2330.1
155000 2336.69
156000 2343.42
157000 2372.09
158000 2403.24
159000 2430.76
160000 2435.84
161000 2439.21
162000 2439.21
163000 2446.5
164000 2447.2
165000 2450.4
166000 2457.59
167000 2455.99
168000 2449.89
169000 2446.87
170000 2440.06
171000 2431.13
172000 2434.77
173000 2451.24
174000 2447.46
175000 2441.6
176000 2449.84
177000 2462.99
178000 2466.1
179000 2477.38
180000 2497.65
181000 2508.97
182000 2516.49
183000 2520.46
184000 2527.67
185000 2536.76
186000 2542.33
187000 2541.94
188000 2547.83
189000 2559.74
190000 2578.37
191000 2598.09
192000 2613.58
193000 2620.35
194000 2614.68
195000 2618.21
196000 2619.48
197000 2628.19
198000 2630.31
199000 2635.38
200000 2643.84
201000 2660.58
202000 2677.84
203000 2686.34
204000 2695.32
205000 2708.07
