# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 535.548
2000 893.392
3000 963.521
4000 985.432
5000 1100.86
6000 1217.02
7000 1227.63
8000 1228.94
9000 1242.27
10000 1257.43
11000 1274.55
12000 1288.7
13000 1294.4
14000 1301.48
15000 1310.82
16000 1318.6
17000 1327.16
18000 1331.39
19000 1341.19
20000 1354.74
21000 1366.04
22000 1379.04
23000 1392.63
24000 1402.09
25000 1406.47
26000 1414.22
27000 1426.75
28000 1440.73
29000 1459.45
30000 1477.23
31000 1488.59
32000 1492
33000 1492.72
34000 1490.65
35000 1494.52
36000 1502.06
37000 1515.47
38000 1530.35
39000 1544.13
40000 1550.64
41000 1554.04
42000 1558.4
43000 1569.3
44000 1586.38
45000 1589.93
46000 1596.84
47000 1606.68
48000 1612.29
49000 1616.53
50000 1612.91
51000 1606.69
52000 1599.03
53000 1594.27
54000 1587.33
55000 1585.98
56000 1582.84
57000 1582.42
58000 1595.87
59000 1601.15
60000 1599.46
61000 1605.11
62000 1613.46
63000 1614.8
64000 1628.58
65000 1643.6
66000 1653.5
67000 1652.32
68000 1646.05
69000 1640.81
70000 1636.94
71000 1632.1
72000 1622.23
73000 1612.83
74000 1611.68
75000 1613.93
76000 1610.17
77000 1604.54
78000 1591.69
79000 1581.56
80000 1582.23
81000 1582.57
82000 1588.48
83000 1597.4
84000 1603.24
85000 1606.65
86000 1605.52
87000 1609.17
88000 1624.04
89000 1640.06
90000 1660.12
91000 1673.92
92000 1681.13
93000 1687.36
94000 1690.73
95000 1691.91
96000 1702.49
97000 1707.01
98000 1705.08
99000 1694.81
100000 1695.22
101000 1701.01
102000 1709.12
103000 1715.3
104000 1725.03
105000 1728.63
106000 1735.91
107000 1740.55
108000 1741.74
109000 1744.52
110000 1743.45
111000 1754.3
112000 1753.56
113000 1752.1
114000 1746.84
115000 1747.08
116000 1752.85
117000 1770.68
118000 1775.91
119000 1786.11
120000 1795
121000 1799.55
122000 1806.21
123000 1812.68
124000 1813.85
125000 1821.71
126000 1834.96
127000 1837.94
128000 1840.83
129000 1853.79
130000 1860.79
131000 1868.95
132000 1878.31
133000 1875.07
134000 1872.43
135000 1865.5
136000 1859.5
137000 1847.8
138000 1844.33
139000 1841.82
140000 1830.88
141000 1826.06
142000 1833.46
143000 1835.87
144000 1845.02
145000 1853.08
146000 1851.89
147000 1851.17
148000 1850.37
149000 1861.98
150000 1877.96
151000 1895.6
152000 1902.63
153000 1907.75
154000 1917.51
155000 1920.71
156000 1927.52
157000 1934.79
158000 1939.82
159000 1946.79
160000 1941.64
161000 1933.4
162000 1923.77
163000 1914.74
164000 1914.42
165000 1905.7
166000 1907.17
167000 1918.23
168000 1922.71
169000 1922.59
170000 1931.82
171000 1949.58
172000 1965.29
173000 1973.76
174000 1985.79
175000 2006.79
176000 2028.52
177000 2036.33
178000 2037.63
179000 2034.79
180000 2034.04
181000 2038.05
182000 2034.6
183000 2038.49
184000 2041.88
185000 2041.41
186000 2043.82
187000 2053.55
188000 2060.87
189000 2050.41
190000 2043.44
191000 2048.37
192000 2049.01
193000 2041.54
194000 2031.08
195000 2018.38
196000 2006.33
197000 2015.5
198000 2022.17
199000 2026.72
200000 2026.74
201000 2023.33
202000 2022.91
203000 2027.64
204000 2042.05
205000 2044.53
