# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 542.856
2000 896.233
3000 920.909
4000 926.593
5000 1097.8
6000 1197.33
7000 1207.2
8000 1220.97
9000 1228
10000 1227.34
11000 1227.32
12000 1227.13
13000 1226.05
14000 1222.6
15000 1225.12
16000 1228.15
17000 1236.79
18000 1243.63
19000 1257.88
20000 1264.33
21000 1263.75
22000 1279.25
23000 1287.98
24000 1286.52
25000 1278.87
26000 1276.24
27000 1269.2
28000 1270.11
29000 1276.76
30000 1292.97
31000 1311.86
32000 1330.1
33000 1339.36
34000 1359.39
35000 1378.89
36000 1398.88
37000 1414.23
38000 1426.58
39000 1434.97
40000 1442.81
41000 1445.61
42000 1453.07
43000 1456.92
44000 1461.7
45000 1476.1
46000 1496.5
47000 1513.34
48000 1524.35
49000 1534.49
50000 1552.64
51000 1572.19
52000 1586.6
53000 1590.85
54000 1589.18
55000 1599.16
56000 1612.12
57000 1628.81
58000 1625.08
59000 1625.97
60000 1634.7
61000 1633.59
62000 1625.21
63000 1623.55
64000 1627.06
65000 1630.14
66000 1634.35
67000 1637.77
68000 1647.92
69000 1651.85
70000 1659.73
71000 1682.9
72000 1700.75
73000 1708.88
74000 1715.46
75000 1716.49
76000 1724.41
77000 1732.16
78000 1743.93
79000 1754.26
80000 1763.96
81000 1770.24
82000 1777.55
83000 1786.75
84000 1786.01
85000 1793.3
86000 1796.25
87000 1797.58
88000 1794.22
89000 1785.98
90000 1783.2
91000 1778.38
92000 1774.5
93000 1768.97
94000 1775.99
95000 1788.71
96000 1801.2
97000 1806.95
98000 1800.82
99000 1800.51
100000 1804.07
101000 1806.76
102000 1808.93
103000 1817.4
104000 1820.85
105000 1830.16
106000 1851.31
107000 1878
108000 1880.29
109000 1886.66
110000 1885.66
111000 1895.21
112000 1901.14
113000 1903.64
114000 1913.62
115000 1933.78
116000 1933.47
117000 1934.4
118000 1952.08
119000 1970.38
120000 1991.38
121000 2009.49
122000 2023.42
123000 2031.98
124000 2050.53
125000 2058.71
126000 2072
127000 2077.71
128000 2082.32
129000 2084.84
130000 2081.87
131000 2083.73
132000 2083.67
133000 2088.23
134000 2084.22
135000 2085.49
136000 2082.65
137000 2082.86
138000 2088.73
139000 2086.1
140000 2088.95
141000 2087.26
142000 2090.51
143000 2105.34
144000 2127.69
145000 2135.89
146000 2146.24
147000 2169.95
148000 2183.02
149000 2191.92
150000 2190.53
151000 2186.56
152000 2181.7
153000 2173.65
154000 2169.46
155000 2167.34
156000 2172.69
157000 2175.15
158000 2181.46
159000 2180.22
160000 2190.88
161000 2200.6
162000 2205.88
163000 2195.74
164000 2182.78
165000 2172.97
166000 2177.85
167000 2180.34
168000 2180.72
169000 2185.24
170000 2186.89
171000 2192.81
172000 2198.08
173000 2198.38
174000 2207.44
175000 2213.71
176000 2213.58
177000 2213.15
178000 2212.74
179000 2199.76
180000 2196.75
181000 2195.7
182000 2195.56
183000 2188.02
184000 2175.44
185000 2168.46
186000 2176.23
187000 2181.2
188000 2192.27
189000 2208.2
190000 2220.99
191000 2232.95
192000 2234.42
193000 2223.5
194000 2224.67
195000 2243.26
196000 2252.73
197000 2252.12
198000 2249.93
199000 2263.44
200000 2275.5
201000 2283.59
202000 2282.61
203000 2273.91
204000 2269.59
205000 2256.1
