# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 505.742
2000 822.384
3000 950.924
4000 1039.01
5000 1105.66
6000 1177.48
7000 1186.58
8000 1195.1
9000 1204.17
10000 1217.34
11000 1239.67
12000 1259.1
13000 1276.58
14000 1290.77
15000 1297.25
16000 1303.1
17000 1308.93
18000 1325.11
19000 1345.94
20000 1355.89
21000 1360.79
22000 1366.41
23000 1367.32
24000 1376.24
25000 1385.8
26000 1403.54
27000 1415.22
28000 1421.91
29000 1426.25
30000 1431.66
31000 1441.31
32000 1455.86
33000 1474.5
34000 1493.49
35000 1505.26
36000 1515.54
37000 1535.6
38000 1549.69
39000 1561.92
40000 1562.86
41000 1567.03
42000 1574.38
43000 1584.28
44000 1594.62
45000 1589.76
46000 1579.32
47000 1571.88
48000 1576.22
49000 1580.96
50000 1577.75
51000 1571.05
52000 1572.23
53000 1583.69
54000 1589.72
55000 1593.12
56000 1598.96
57000 1600.03
58000 1607.01
59000 1611.65
60000 1611.61
61000 1614.59
62000 1621.66
63000 1623.79
64000 1634.59
65000 1639.62
66000 1638.97
67000 1628.88
68000 1622.1
69000 1619.01
70000 1616.85
71000 1628.96
72000 1637.04
73000 1646.2
74000 1653.83
75000 1662.62
76000 1674.35
77000 1681.65
78000 1694.59
79000 1707.26
80000 1724.45
81000 1744.23
82000 1758.74
83000 1775.82
84000 1790.65
85000 1801.39
86000 1802.89
87000 1802.54
88000 1800.26
89000 1794.37
90000 1783.03
91000 1777.6
92000 1770.67
93000 1765.7
94000 1773.82
95000 1780.59
96000 1782.4
97000 1780.6
98000 1774.31
99000 1769.57
100000 1769.54
101000 1786.32
102000 1797.36
103000 1802.39
104000 1807.09
105000 1811.58
106000 1814.97
107000 1813.32
108000 1802.01
109000 1791.16
110000 1787.82
111000 1782.15
112000 1789.65
113000 1804.45
114000 1811.63
115000 1812.73
116000 1809.53
117000 1818.72
118000 1826.6
119000 1838.23
120000 1847.91
121000 1851.07
122000 1859.87
123000 1858.29
124000 1855.77
125000 1847.78
126000 1838.14
127000 1831.55
128000 1834.92
129000 1844.72
130000 1851.56
131000 1852.83
132000 1854.94
133000 1857.9
134000 1862.57
135000 1867.75
136000 1867.77
137000 1863.36
138000 1863.23
139000 1870.17
140000 1868.21
141000 1867.96
142000 1872.52
143000 1874.02
144000 1880.68
145000 1893.38
146000 1905.87
147000 1913.47
148000 1914.24
149000 1911.1
150000 1910
151000 1921.03
152000 1932.02
153000 1937.5
154000 1947.01
155000 1953.6
156000 1961.83
157000 1983.99
158000 2005.98
159000 2019.69
160000 2032.35
161000 2047.64
162000 2053.85
163000 2066.96
164000 2089.49
165000 2093.37
166000 2100.07
167000 2108.71
168000 2109.16
169000 2119.59
170000 2123.63
171000 2122.79
172000 2120.95
173000 2115.38
174000 2120.63
175000 2122.37
176000 2123.98
177000 2122.59
178000 2122.18
179000 2115.31
180000 2112.34
181000 2120.44
182000 2126.29
183000 2133.81
184000 2138.75
185000 2132.58
186000 2122.07
187000 2115.31
188000 2109.83
189000 2103.16
190000 2106.7
191000 2107.01
192000 2114.65
193000 2130.29
194000 2146.35
195000 2156.21
196000 2157.64
197000 2159.88
198000 2168.98
199000 2173.65
200000 2176.34
201000 2184.67
202000 2190.09
203000 2190.41
204000 2194.85
205000 2201.43
