# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 556.92
2000 989.898
3000 1095.01
4000 1168.33
5000 1323.32
6000 1427.09
7000 1432.24
8000 1436.29
9000 1442.97
10000 1453.41
11000 1460.33
12000 1464.72
13000 1472.68
14000 1486.07
15000 1511.09
16000 1532.35
17000 1539.28
18000 1543.8
19000 1547.35
20000 1548.34
21000 1547.65
22000 1553.16
23000 1574.3
24000 1591.62
25000 1595.19
26000 1606.22
27000 1618.57
28000 1621.06
29000 1626.64
30000 1627.78
31000 1633.53
32000 1655.5
33000 1675.23
34000 1683.9
35000 1694.87
36000 1704.46
37000 1714.1
38000 1730.98
39000 1738.54
40000 1740.26
41000 1733.39
42000 1731.23
43000 1733.38
44000 1733.98
45000 1740.94
46000 1745
47000 1746.11
48000 1752.69
49000 1759.07
50000 1769.2
51000 1784.6
52000 1803.51
53000 1821.73
54000 1846.19
55000 1865.68
56000 1885.55
57000 1902.04
58000 1906.59
59000 1911.13
60000 1924.83
61000 1934.77
62000 1936.44
63000 1946.7
64000 1945.11
65000 1942.8
66000 1940.13
67000 1939.79
68000 1938.13
69000 1935.24
70000 1945.81
71000 1956.21
72000 1967.4
73000 1981.42
74000 1993.68
75000 2001.77
76000 2006.78
77000 2018.47
78000 2028.71
79000 2040.12
80000 2045.41
81000 2053.27
82000 2062.16
83000 2075.74
84000 2080.49
85000 2080.63
86000 2084.15
87000 2082.06
88000 2090.72
89000 2102.74
90000 2121.51
91000 2136.94
92000 2138.5
93000 2129.52
94000 2115.84
95000 2115.69
96000 2123.83
97000 2133.78
98000 2158.35
99000 2169.6
100000 2184.7
101000 2190.31
102000 2194.02
103000 2196.92
104000 2193.12
105000 2184.75
106000 2186
107000 2192.04
108000 2201.04
109000 2206.7
110000 2212.48
111000 2216.98
112000 2222.14
113000 2225.17
114000 2232.85
115000 2240.83
116000 2248.26
117000 2253.57
118000 2269.44
119000 2278.97
120000 2276.9
121000 2274.96
122000 2267.17
123000 2261.57
124000 2257.72
125000 2263.28
126000 2274.91
127000 2284.77
128000 2292.34
129000 2296.91
130000 2312.8
131000 2324.02
132000 2337.54
133000 2336.45
134000 2329.99
135000 2336.75
136000 2348.83
137000 2359.95
138000 2356.62
139000 2349.12
140000 2341.69
141000 2341.69
142000 2344.31
143000 2338.7
144000 2342.99
145000 2359.69
146000 2369.22
147000 2375.97
148000 2376.8
149000 2358.65
150000 2348.16
151000 2353.34
152000 2351.98
153000 2359.31
154000 2379.59
155000 2397.41
156000 2409.33
157000 2406.39
158000 2406.76
159000 2417.99
160000 2426.69
161000 2445.63
162000 2460.07
163000 2473.81
164000 2491.27
165000 2498.86
166000 2506.24
167000 2526.13
168000 2541.16
169000 2553.89
170000 2559.27
171000 2580.66
172000 2595.82
173000 2602.95
174000 2606.3
175000 2608.38
176000 2603.5
177000 2597.05
178000 2592.24
179000 2594.05
180000 2610.67
181000 2617.45
182000 2618.88
183000 2628.46
184000 2634.95
185000 2641.72
186000 2646.93
187000 2647.12
188000 2647.25
189000 2660.18
190000 2675.25
191000 2689.5
192000 2699.3
193000 2713.53
194000 2716.73
195000 2727.99
196000 2732.16
197000 2738.35
198000 2752.1
199000 2765.11
200000 2776.07
201000 2797.1
202000 2809.72
203000 2822.95
204000 2829.12
205000 2834.5
