# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 542.856
2000 896.233
3000 920.909
4000 926.593
5000 1097.8
6000 1197.01
7000 1203.85
8000 1206.57
9000 1208.1
10000 1214.18
11000 1217.35
12000 1218.12
13000 1223.28
14000 1235.38
15000 1252.37
16000 1266.57
17000 1278.66
18000 1294.32
19000 1308.95
20000 1321
21000 1343.27
22000 1364.2
23000 1383.04
24000 1401.85
25000 1416.32
26000 1434.93
27000 1460.52
28000 1484.35
29000 1503.13
30000 1518.12
31000 1538.18
32000 1564.69
33000 1589.5
34000 1600.44
35000 1607.83
36000 1625.91
37000 1635.09
38000 1640.48
39000 1648.01
40000 1655.86
41000 1662.06
42000 1657.49
43000 1645.77
44000 1641.93
45000 1640.73
46000 1647.1
47000 1653.78
48000 1665.3
49000 1662.99
50000 1655.28
51000 1644.62
52000 1640.44
53000 1639.13
54000 1636.62
55000 1637.5
56000 1636.75
57000 1644.59
58000 1655.79
59000 1656.1
60000 1659.61
61000 1661.63
62000 1662.16
63000 1666.1
64000 1673.12
65000 1683.74
66000 1691.32
67000 1701.74
68000 1706.54
69000 1715.72
70000 1731.55
71000 1755.32
72000 1781
73000 1803.88
74000 1822.02
75000 1836.18
76000 1853.4
77000 1876.31
78000 1896.13
79000 1904.23
80000 1913.64
81000 1916.66
82000 1924.07
83000 1923.05
84000 1930.6
85000 1940.74
86000 1952.5
87000 1954
88000 1961.75
89000 1982.13
90000 1987.1
91000 1996.06
92000 2012.71
93000 2042.75
94000 2065.94
95000 2080.33
96000 2097.02
97000 2109.84
98000 2133.19
99000 2151.83
100000 2163.6
101000 2166.81
102000 2168.56
103000 2175.74
104000 2185.49
105000 2207.15
106000 2233.13
107000 2255.15
108000 2271.11
109000 2283.85
110000 2306.61
111000 2331.35
112000 2342.77
113000 2354.56
114000 2372.58
115000 2382.78
116000 2379.59
117000 2377.84
118000 2373.22
119000 2375.76
120000 2372.2
121000 2372.93
122000 2369.71
123000 2370.7
124000 2370.93
125000 2370.74
126000 2376.38
127000 2390.83
128000 2408.54
129000 2421.34
130000 2419.1
131000 2415.37
132000 2413.28
133000 2415.84
134000 2422.75
135000 2430.25
136000 2434.44
137000 2445.63
138000 2449.26
139000 2463.16
140000 2474.99
141000 2487.14
142000 2495.99
143000 2496.14
144000 2495.88
145000 2495.63
146000 2503.37
147000 2512.33
148000 2520.39
149000 2521.96
150000 2514.54
151000 2518.07
152000 2521.83
153000 2533.89
154000 2544.46
155000 2552.47
156000 2555.56
157000 2558.48
158000 2561.99
159000 2573.94
160000 2585.97
161000 2595.17
162000 2603.09
163000 2605.3
164000 2603.6
165000 2601.21
166000 2604.14
167000 2600.97
168000 2608.94
169000 2608
170000 2611.21
171000 2621.43
172000 2628.27
173000 2630.77
174000 2661.55
175000 2692.03
176000 2710.01
177000 2727.84
178000 2742.74
179000 2757.1
180000 2774.34
181000 2794.33
182000 2801.54
183000 2806.97
184000 2826
185000 2835.8
186000 2832.95
187000 2828.7
188000 2823.72
189000 2831.29
190000 2824.17
191000 2828.31
192000 2835.57
193000 2832.32
194000 2827.58
195000 2823.46
196000 2821.33
197000 2820.45
198000 2823.79
199000 2823.62
200000 2833.84
201000 2830.99
202000 2833.54
203000 2827.46
204000 2811.31
205000 2792.12
