# Time-averaged data for fix f_shear
# TimeStep v_shear_stress
206000 8.54245
207000 14.1194
208000 1.1504
209000 1.19318
210000 -0.76518
211000 4.94588
212000 -1.0101
213000 0.404158
214000 0.860328
215000 -1.1028
216000 -0.962125
217000 -0.458368
218000 -2.85984
219000 -0.383386
220000 -0.0972394
221000 1.08415
222000 0.595258
223000 0.109906
224000 3.39006
225000 3.42775
226000 2.7737
227000 1.1527
228000 0.189851
229000 -1.25275
230000 0.614046
231000 1.32495
232000 0.4387
233000 1.85101
234000 3.26593
235000 -0.211178
236000 0.627334
237000 0.314846
238000 1.22796
239000 2.28985
240000 1.17271
241000 3.22173
242000 3.07307
243000 0.125234
244000 0.759856
245000 3.64642
246000 2.40198
247000 2.27684
248000 2.02899
249000 3.43569
250000 2.94191
251000 -0.0998325
252000 3.18999
253000 2.37292
254000 3.81431
255000 2.41664
256000 1.85056
257000 0.414775
258000 2.42122
259000 3.1185
260000 2.05467
261000 1.32827
262000 2.48128
263000 3.59611
264000 4.0814
265000 5.35778
266000 4.56643
267000 6.34091
268000 5.74816
269000 5.91577
270000 6.02288
271000 3.12796
272000 3.19856
273000 2.82137
274000 3.09808
275000 2.06661
276000 3.02273
277000 3.79076
278000 4.74406
279000 5.1879
280000 5.02265
281000 4.78024
282000 4.94217
283000 4.67723
284000 6.09921
285000 7.97327
286000 6.78629
287000 6.8639
288000 7.43601
289000 5.93671
290000 7.10816
291000 6.93475
292000 7.64155
293000 7.25197
294000 7.91486
295000 9.1958
296000 10.1484
297000 10.9121
298000 7.60922
299000 4.42778
300000 4.84397
301000 3.88273
302000 5.35876
303000 6.55925
304000 6.79149
305000 7.17411
306000 7.54574
307000 5.08043
308000 6.68208
309000 4.4314
310000 3.74299
311000 6.04347
312000 8.0301
313000 8.53136
314000 6.08303
315000 4.29479
316000 4.65632
317000 5.56445
318000 6.55922
319000 13.1621
320000 10.9111
321000 6.13235
322000 1.82166
323000 2.54267
324000 1.44926
325000 0.97932
326000 0.18007
327000 2.16086
328000 2.60737
329000 2.23096
330000 -0.36196
331000 0.526547
332000 2.95978
333000 2.5299
334000 1.96528
335000 0.78152
336000 1.54348
337000 2.8789
338000 0.182794
339000 0.550371
340000 2.3423
341000 3.48016
342000 1.81534
343000 2.05793
344000 0.478483
345000 1.37043
346000 2.10577
347000 0.0889744
348000 0.579137
349000 -0.357081
350000 1.99485
351000 0.849222
352000 1.41557
353000 1.77662
354000 1.64933
355000 1.76862
356000 2.89296
357000 3.55469
358000 2.45185
359000 5.43434
360000 4.97926
361000 5.29101
362000 4.18892
363000 4.48291
364000 3.93537
365000 6.19381
366000 5.09554
367000 3.993
368000 3.16901
369000 3.93384
370000 6.49615
371000 7.168
372000 5.30528
373000 5.65463
374000 7.69135
375000 5.92544
376000 6.20486
377000 8.9722
378000 7.38132
379000 7.40755
380000 5.05644
381000 5.5674
382000 7.45295
383000 7.06254
384000 4.03994
385000 5.36906
386000 4.59058
387000 4.41092
388000 5.5564
389000 5.37412
390000 6.00314
391000 9.02324
392000 9.44753
393000 6.86905
394000 7.39843
395000 7.41338
396000 7.84868
397000 6.46098
398000 7.80317
399000 8.31751
400000 8.5452
401000 7.13505
402000 8.2387
403000 8.18665
404000 8.06031
405000 7.17029
406000 9.13055
407000 8.47149
408000 7.50467
409000 9.37771
410000 9.35499
411000 10.6612
412000 9.00066
413000 8.69898
414000 9.10816
415000 8.20786
416000 8.10798
417000 6.70562
418000 4.93516
419000 5.46722
420000 4.20159
421000 5.15573
422000 5.0068
423000 2.32501
424000 4.43981
425000 2.43097
426000 4.53317
427000 5.8348
428000 5.27851
429000 3.53877
430000 2.13288
431000 3.1848
432000 4.48216
433000 6.24246
434000 6.99452
435000 4.87442
436000 2.36962
437000 3.34688
438000 5.06515
439000 4.49222
440000 3.12971
441000 4.18326
442000 5.66639
443000 5.49812
444000 6.36242
445000 4.89772
446000 6.30542
447000 5.28759
448000 4.57312
449000 7.57736
450000 8.19618
451000 8.07182
452000 7.37411
453000 5.26274
454000 5.0721
455000 3.85936
456000 3.59915
457000 4.38906
458000 4.42684
459000 3.30966
460000 2.56126
461000 3.15625
462000 3.90828
463000 4.38013
464000 4.61518
465000 3.66919
466000 5.17357
467000 6.16761
468000 5.99246
469000 5.66675
470000 5.28484
471000 4.47545
472000 5.80131
473000 4.76264
474000 3.4716
475000 0.341707
476000 2.12566
477000 3.87784
478000 4.50082
479000 5.03466
480000 4.11357
481000 4.58373
482000 6.10448
483000 4.90678
484000 4.59192
485000 6.50024
486000 5.0309
487000 4.79731
488000 5.48495
489000 6.32448
490000 4.93119
491000 3.75653
492000 6.52757
493000 6.73818
494000 5.28673
495000 5.1501
496000 4.76962
497000 3.81996
498000 2.53295
499000 2.25281
500000 1.99833
501000 4.63422
502000 4.42494
503000 2.70095
504000 3.73633
505000 2.99322
506000 1.58045
507000 0.487336
508000 -0.501144
509000 -1.16164
510000 -0.639527
511000 2.27829
512000 1.73445
513000 0.205213
514000 -0.258186
515000 0.895509
516000 1.60664
517000 0.579042
518000 0.253273
519000 0.106098
520000 1.58568
521000 -0.0864933
522000 -0.459605
523000 1.36757
524000 1.83887
525000 0.246416
526000 -2.28799
527000 -3.62916
528000 -3.75695
529000 -3.25588
530000 -2.85643
531000 -2.80276
532000 -2.9036
533000 -0.590666
534000 -3.27226
535000 -3.03676
536000 -3.94534
537000 -4.43871
538000 -4.38085
539000 -2.33746
540000 -3.50754
541000 -3.85777
542000 -5.26934
543000 -3.09451
544000 -5.42945
545000 -5.62137
546000 -3.82962
547000 -4.4438
548000 -4.65373
549000 -2.11729
550000 -0.394094
551000 1.34032
552000 -0.373697
553000 -1.47885
554000 -1.84313
555000 -2.78372
556000 -3.66747
557000 -2.44509
558000 -5.39746
559000 -6.68391
560000 -5.43946
561000 -4.07802
562000 -4.90832
563000 -3.87573
564000 -3.2076
565000 -1.8237
566000 -3.98375
567000 -2.65987
568000 -2.16761
569000 0.260714
570000 2.1016
571000 4.23953
572000 3.15476
573000 1.4237
574000 0.665012
575000 1.71355
576000 0.0223494
577000 0.0639013
578000 -2.29955
579000 -1.32875
580000 -0.883874
581000 -0.9479
582000 -1.28977
583000 -2.03191
584000 -3.21581
585000 -3.71687
586000 -0.144153
587000 -0.488706
588000 -0.856692
589000 0.108524
590000 1.46445
591000 1.78227
592000 0.437839
593000 -0.0462745
594000 1.06893
595000 1.69681
596000 0.862632
597000 2.55086
598000 0.605523
599000 2.7204
600000 3.82854
601000 1.42949
602000 1.28287
603000 1.12357
604000 1.45928
605000 2.03135
606000 2.9167
607000 4.31549
608000 3.40978
609000 2.0211
610000 2.0676
611000 4.23236
612000 2.76781
613000 1.19396
614000 1.5932
615000 2.84366
616000 2.33234
617000 0.882333
618000 3.02831
619000 3.02937
620000 2.37336
621000 2.42385
622000 2.60916
623000 1.96449
624000 0.76514
625000 0.505106
626000 1.96957
627000 1.55794
628000 0.744793
629000 -1.49298
630000 -3.05127
631000 -3.12315
632000 -3.78692
633000 -2.98367
634000 -3.18317
635000 -1.66483
636000 0.758892
637000 0.440117
638000 1.155
639000 0.695689
640000 0.537777
641000 0.905352
642000 0.778977
643000 0.490286
644000 -0.604079
645000 -0.0384459
646000 2.10239
647000 0.325683
648000 -1.02207
649000 0.678406
650000 1.24322
651000 1.38912
652000 0.492524
653000 0.581248
654000 -0.28903
655000 2.42448
656000 1.81302
657000 -1.7398
658000 -1.09571
659000 -1.2876
660000 -1.97801
661000 -2.11701
662000 -0.208553
663000 0.399019
664000 -1.80623
665000 -2.64843
666000 -3.76514
667000 -3.151
668000 -0.986216
669000 -1.97647
670000 -2.88994
671000 -1.48682
672000 -1.49875
673000 -2.15532
674000 -1.95355
675000 -3.24786
676000 -4.0484
677000 -2.18973
678000 -1.14467
679000 -2.06647
680000 -1.34453
681000 -2.15173
682000 -1.26057
683000 -1.70595
684000 -0.313163
685000 0.629315
686000 0.400537
687000 0.862628
688000 0.879468
689000 -1.42634
690000 -1.72283
691000 -0.390644
692000 0.329602
693000 0.426579
694000 1.68114
695000 3.41214
696000 2.71053
697000 2.32207
698000 1.46563
699000 1.9881
700000 0.133846
701000 0.437364
702000 0.160631
703000 0.752882
704000 -0.328091
705000 1.11461
706000 2.10506
707000 1.61974
708000 1.68811
709000 2.47942
710000 1.7146
711000 2.22615
712000 2.0058
713000 1.45371
714000 2.83065
715000 3.14684
716000 2.78915
717000 2.44108
718000 1.15416
719000 1.50446
720000 -0.140174
721000 -0.913814
722000 -0.788426
723000 -0.0856894
724000 1.30797
725000 1.44698
726000 -0.200096
727000 1.28974
728000 1.76298
729000 -0.99147
730000 -1.8769
731000 -0.987347
732000 -2.2855
733000 0.679166
734000 1.20212
735000 1.41467
736000 1.10825
737000 3.08086
738000 2.18838
739000 3.59967
740000 4.83438
741000 3.88436
742000 3.59946
743000 2.33124
744000 -0.571715
745000 1.58202
746000 -0.33592
747000 -0.831573
748000 1.86083
749000 1.23847
750000 -0.944481
751000 0.0332081
752000 0.0979709
753000 -0.362708
754000 0.688492
755000 -0.875069
756000 -1.51398
757000 0.116919
758000 1.45746
759000 2.37379
760000 0.438058
761000 2.54104
762000 4.96038
763000 5.15667
764000 2.15959
765000 1.39906
766000 1.39901
767000 1.8088
768000 4.31742
769000 3.71074
770000 4.77014
771000 5.1866
772000 4.54771
773000 5.57272
774000 5.81322
775000 5.86928
776000 6.79437
777000 6.43928
778000 6.77503
779000 6.39672
780000 6.66848
781000 7.48341
782000 4.99025
783000 7.6847
784000 9.41557
785000 10.421
786000 8.52523
787000 5.36979
788000 6.02639
789000 5.8471
790000 6.96272
791000 8.22571
792000 7.35296
793000 7.08048
794000 7.07556
795000 6.46567
796000 8.3606
797000 7.94142
798000 8.59279
799000 7.14805
800000 7.38291
801000 6.856
802000 6.56302
803000 6.48082
804000 5.79573
805000 5.52478
806000 3.14018
807000 3.87038
808000 5.53481
809000 4.85165
810000 3.36943
811000 5.95184
812000 6.60535
813000 7.82247
814000 6.88833
815000 7.92988
816000 8.68441
817000 10.2601
818000 9.65208
819000 10.0247
820000 8.9534
821000 10.4122
822000 8.97715
823000 8.93168
824000 7.32161
825000 7.70221
826000 7.38678
827000 7.17021
828000 8.01824
829000 9.6323
830000 10.6759
831000 8.57455
832000 9.94977
833000 8.43775
834000 7.91944
