# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 560.13
2000 950.307
3000 979.348
4000 1033.56
5000 1199.4
6000 1307.37
7000 1317.24
8000 1326.92
9000 1342.04
10000 1359.84
11000 1389.32
12000 1409.81
13000 1423.48
14000 1432.25
15000 1438.14
16000 1442.98
17000 1453.38
18000 1469.22
19000 1488.66
20000 1507.01
21000 1528.33
22000 1539.62
23000 1541.43
24000 1540.66
25000 1542.73
26000 1543.71
27000 1553.57
28000 1555.54
29000 1561.27
30000 1565
31000 1572.19
32000 1575.77
33000 1578.71
34000 1586.93
35000 1593.05
36000 1599.64
37000 1602.16
38000 1605.45
39000 1613.27
40000 1633.9
41000 1645.92
42000 1656.61
43000 1670.72
44000 1695.64
45000 1711.36
46000 1723.13
47000 1730.4
48000 1733.23
49000 1734.86
50000 1738.95
51000 1741.7
52000 1749.95
53000 1754.47
54000 1758.39
55000 1772.68
56000 1786.18
57000 1807.51
58000 1826.61
59000 1843.31
60000 1865.05
61000 1886.6
62000 1909.76
63000 1931.69
64000 1943.59
65000 1953.45
66000 1967.13
67000 1990.56
68000 2006.63
69000 2022.11
70000 2032.23
71000 2053.19
72000 2072.47
73000 2093.37
74000 2123.36
75000 2145.78
76000 2165.59
77000 2181.43
78000 2186.67
79000 2180.81
80000 2191.29
81000 2206.22
82000 2227.44
83000 2257.98
84000 2270.91
85000 2281.56
86000 2302.43
87000 2314.05
88000 2330.91
89000 2354.2
90000 2372.03
91000 2385.45
92000 2399.19
93000 2413.16
94000 2424.24
95000 2433.16
96000 2447.96
97000 2460.24
98000 2471.43
99000 2484.28
100000 2486.12
101000 2486.68
102000 2501.77
103000 2517.34
104000 2532.02
105000 2537.23
106000 2538.62
107000 2547.47
108000 2552.48
109000 2558.45
110000 2572.28
111000 2588.22
112000 2614.57
113000 2628.44
114000 2638.64
115000 2657.8
116000 2683.49
117000 2705.05
118000 2728.73
119000 2755.4
120000 2771.72
121000 2791.14
122000 2819.46
123000 2841.49
124000 2846.77
125000 2855.57
126000 2870.28
127000 2877.04
128000 2896.96
129000 2920.75
130000 2935.99
131000 2955.39
132000 2970.75
133000 2967.3
134000 2972.01
135000 2979.13
136000 2978.28
137000 2979.84
138000 2985.61
139000 3007.61
140000 3012.47
141000 2998.3
142000 2991.93
143000 2980.49
144000 2980.35
145000 2979.15
146000 2989.55
147000 2999.82
148000 3004.35
149000 2996.53
150000 2986.2
151000 2979.14
152000 2993.87
153000 3019.86
154000 3046.37
155000 3066.32
156000 3086.92
157000 3095.17
158000 3092.52
159000 3108.16
160000 3140.18
161000 3176.29
162000 3206.55
163000 3233.27
164000 3266.87
165000 3280.35
166000 3287.65
167000 3303.42
168000 3315.06
169000 3313.14
170000 3309.12
171000 3309.27
172000 3296.22
173000 3282.19
174000 3277.76
175000 3281.61
176000 3279.82
177000 3295.34
178000 3308.13
179000 3327.27
180000 3326.96
181000 3326.17
182000 3344.14
183000 3367.17
184000 3385.21
185000 3409.58
186000 3432.15
187000 3446.22
188000 3462.32
189000 3474.8
190000 3487.31
191000 3492.05
192000 3505.88
193000 3508.39
194000 3506.27
195000 3501.18
196000 3498.25
197000 3501.13
198000 3521.06
199000 3536.39
200000 3525.54
201000 3524.11
202000 3521.3
203000 3518.87
204000 3511.94
205000 3494.36
