# Time-averaged data for fix f_shear
# TimeStep v_shear_stress
206000 13.3206
207000 -2.33901
208000 -1.96606
209000 0.394825
210000 -2.27218
211000 -0.348298
212000 -0.808826
213000 -1.04554
214000 0.156607
215000 0.32025
216000 -0.170439
217000 1.4209
218000 0.619964
219000 0.948485
220000 1.95044
221000 3.8441
222000 3.00942
223000 2.63449
224000 3.40122
225000 4.13831
226000 3.78551
227000 4.13737
228000 4.9812
229000 5.29316
230000 5.05441
231000 4.72776
232000 5.53381
233000 5.71663
234000 6.57215
235000 6.80827
236000 7.44455
237000 6.89647
238000 6.96487
239000 6.89129
240000 6.6791
241000 6.36588
242000 6.60418
243000 5.88954
244000 5.49615
245000 4.38216
246000 3.15946
247000 3.68444
248000 4.58378
249000 4.24794
250000 4.47738
251000 5.5253
252000 5.68364
253000 5.45698
254000 5.94332
255000 5.92826
256000 5.84421
257000 5.46757
258000 5.40372
259000 5.65067
260000 5.52882
261000 5.05981
262000 4.21648
263000 4.26612
264000 5.0548
265000 5.62621
266000 5.64125
267000 5.62913
268000 5.58437
269000 5.6746
270000 5.46125
271000 5.36366
272000 6.11551
273000 6.25989
274000 5.20587
275000 6.11806
276000 6.4624
277000 6.01271
278000 4.46751
279000 3.69358
280000 3.76836
281000 4.56586
282000 4.38226
283000 4.52353
284000 4.0587
285000 4.01465
286000 4.94696
287000 5.04324
288000 4.87411
289000 4.57975
290000 4.12666
291000 5.40197
292000 5.98315
293000 6.37021
294000 5.62468
295000 6.26371
296000 5.82323
297000 5.4015
298000 5.25408
299000 5.75462
300000 5.96907
301000 5.97603
302000 6.06877
303000 6.10694
304000 5.81114
305000 5.64774
306000 5.12895
307000 4.23308
308000 5.71113
309000 5.53481
310000 4.39373
311000 5.23062
312000 4.34624
313000 2.93984
314000 3.13933
315000 3.97806
316000 3.41438
317000 3.99449
318000 4.20461
319000 4.75119
320000 5.23681
321000 5.51583
322000 5.70078
323000 4.94083
324000 5.31168
325000 5.45806
326000 5.56688
327000 5.25142
328000 5.29044
329000 5.5632
330000 6.80303
331000 6.74435
332000 6.76991
333000 6.71161
334000 6.17584
335000 7.07388
336000 6.71911
337000 7.01966
338000 7.9394
339000 7.92102
340000 6.94785
341000 7.52742
342000 7.87367
343000 7.51026
344000 6.91803
345000 6.23322
346000 6.85525
347000 6.86385
348000 6.48286
349000 6.23078
350000 5.49527
351000 5.76656
352000 5.41687
353000 4.83379
354000 4.80288
355000 3.71521
356000 4.11975
357000 4.9184
358000 5.58179
359000 5.22613
360000 5.666
361000 5.4427
362000 4.25354
363000 4.50173
364000 5.30304
365000 4.70823
366000 4.08709
367000 4.46422
368000 4.57018
369000 4.57207
370000 5.10087
371000 5.23653
372000 4.45192
373000 4.12136
374000 4.52195
375000 3.82809
376000 3.7979
377000 4.26552
378000 4.39773
379000 4.53151
380000 4.12261
381000 4.16521
382000 3.91841
383000 4.01978
384000 4.06769
385000 4.24179
386000 4.91113
387000 6.09022
388000 5.76878
389000 5.66309
390000 5.86431
391000 5.65999
392000 5.35626
393000 4.91048
394000 4.37595
395000 4.25529
396000 3.7589
397000 3.2648
398000 3.08262
399000 3.09814
400000 2.92986
401000 2.1724
402000 2.0804
403000 1.61016
404000 1.96983
405000 2.08474
406000 2.72403
407000 2.67148
408000 2.64079
409000 3.11245
410000 1.95156
411000 2.04507
412000 2.43181
413000 2.81106
414000 2.61423
415000 2.80941
416000 2.87263
417000 2.26585
418000 2.42024
419000 2.15116
420000 2.39812
421000 1.54989
422000 2.22212
423000 1.73707
424000 1.49419
425000 1.36743
426000 2.41754
427000 2.22422
428000 1.08047
429000 0.652299
430000 1.90637
431000 0.628996
432000 0.422883
433000 -0.114686
434000 0.417953
435000 0.0311449
436000 1.05775
437000 -1.13694
438000 -0.120558
439000 0.84055
440000 -0.902223
441000 -0.159002
442000 0.250193
443000 -1.13611
444000 -0.597131
445000 -0.459953
446000 0.802322
447000 1.40528
448000 1.94713
449000 0.838601
450000 -0.240127
451000 -1.13764
452000 -0.417599
453000 0.194357
454000 -0.786262
455000 -1.22111
456000 -0.821325
457000 -0.927546
458000 -0.834204
459000 0.153363
460000 0.68491
461000 1.19307
462000 1.33043
463000 1.54873
464000 2.19651
465000 2.64179
466000 3.13402
467000 3.51327
468000 2.72746
469000 2.36784
470000 2.86909
471000 2.36167
472000 2.23245
473000 2.32073
474000 2.02658
475000 2.69773
476000 3.69347
477000 4.81736
478000 4.44709
479000 4.15073
480000 4.19439
481000 3.55991
482000 2.19421
483000 1.98015
484000 1.37878
485000 1.45541
486000 0.753702
487000 0.481048
488000 0.194112
489000 -0.159868
490000 0.201335
491000 -0.389055
492000 -0.698618
493000 -0.901319
494000 -0.933934
495000 -0.851558
496000 0.444496
497000 -2.14155
498000 -2.47474
499000 -1.41525
500000 -0.827262
501000 0.674497
502000 0.760797
503000 -0.306559
504000 -1.46553
505000 -0.896925
506000 -2.495
507000 -1.66404
508000 -1.57759
509000 -1.85405
510000 -1.46888
511000 -1.75575
512000 -1.25156
513000 -1.06864
514000 -0.961251
515000 -0.444583
516000 -1.50888
517000 -1.72899
518000 -2.09177
519000 -3.27501
520000 -2.81689
521000 -1.6545
522000 -0.562854
523000 -0.873754
524000 -1.71704
525000 -1.37703
526000 -1.32708
527000 -1.1819
528000 -1.19524
529000 0.326274
530000 1.00304
531000 1.59265
532000 1.20177
533000 0.962072
534000 0.495166
535000 0.46092
536000 -0.597273
537000 0.0607212
538000 -0.983815
539000 -1.2195
540000 -1.22166
541000 -1.29987
542000 -1.16354
543000 -1.39254
544000 -2.06764
545000 -2.56135
546000 -2.74902
547000 -1.80652
548000 -1.28835
549000 -0.800182
550000 -0.336554
551000 0.0863002
552000 1.34084
553000 2.17655
554000 2.10105
555000 2.72781
556000 2.38655
557000 3.15983
558000 2.74272
559000 2.93217
560000 2.20784
561000 2.44617
562000 1.43085
563000 0.697162
564000 0.45522
565000 0.521594
566000 0.674955
567000 0.186266
568000 -0.00499333
569000 -0.704379
570000 -0.481308
571000 -0.295266
572000 0.00669236
573000 -0.958221
574000 -0.488489
575000 -0.00127476
576000 0.691768
577000 1.58693
578000 0.588899
579000 -0.935167
580000 -0.31408
581000 0.128952
582000 1.52896
583000 1.18513
584000 0.243358
585000 -0.848672
586000 0.793698
587000 0.346036
588000 -0.336396
589000 -0.275836
590000 0.265241
591000 -0.437013
592000 0.180383
593000 -1.86152
594000 -2.98035
595000 -3.82793
596000 -3.70377
597000 -2.96224
598000 -3.08017
599000 -2.66315
600000 -2.23427
601000 -2.74623
602000 -2.28108
603000 -1.04924
604000 0.0518763
605000 -0.235975
606000 -0.565712
607000 -0.669162
608000 -2.59287
609000 -2.74567
610000 -2.89911
611000 -3.41458
612000 -4.39153
613000 -5.26625
614000 -5.61694
615000 -5.65202
616000 -5.12331
617000 -4.2157
618000 -3.68378
619000 -3.68473
620000 -3.73247
621000 -3.86961
622000 -3.70017
623000 -3.43756
624000 -2.06546
625000 -2.44899
626000 -4.17197
627000 -5.55588
628000 -4.86162
629000 -3.20734
630000 -3.24218
631000 -3.21838
632000 -2.24491
633000 -1.7756
634000 -2.48226
635000 -2.08353
636000 -2.82792
637000 -2.13934
638000 -3.02834
639000 -2.92209
640000 -3.5488
641000 -2.89642
642000 -2.1074
643000 -1.89952
644000 -2.7401
645000 -3.0176
646000 -2.47831
647000 -2.1019
648000 -2.73634
649000 -1.07235
650000 -0.278624
651000 0.438944
652000 1.3215
653000 2.07096
654000 2.71161
655000 3.32017
656000 2.96102
657000 3.12112
658000 3.10797
659000 2.40783
660000 2.1596
661000 2.04456
662000 2.15181
663000 1.5273
664000 2.04198
665000 2.05793
666000 3.23879
667000 2.48304
668000 2.82344
669000 2.55818
670000 2.29493
671000 2.63809
672000 3.79969
673000 2.77446
674000 1.81391
675000 0.79821
676000 0.597334
677000 1.9571
678000 2.7649
679000 3.50725
680000 1.61888
681000 0.648849
682000 -0.97481
683000 -0.486084
684000 -0.943658
685000 -2.13824
686000 -1.89572
687000 -2.34247
688000 -1.9652
689000 -0.389427
690000 -1.81972
691000 -2.2697
692000 -2.44809
693000 -2.17208
694000 -1.49619
695000 -0.576544
696000 -0.275988
697000 -0.274701
698000 -0.413928
699000 -1.18863
700000 -0.148604
701000 -0.218985
702000 -0.995768
703000 -0.55744
704000 -0.806272
705000 -1.75867
706000 -1.87711
707000 -1.44714
708000 -0.708686
709000 -0.50251
710000 0.192392
711000 -0.148648
712000 0.00416917
713000 1.06353
714000 1.13953
715000 1.55956
716000 0.269651
717000 0.402645
718000 0.611913
719000 1.22948
720000 2.2079
721000 3.26018
722000 3.76146
723000 4.12229
724000 4.26817
725000 4.0429
726000 3.70943
727000 2.79405
728000 2.35783
729000 3.06542
730000 2.61333
731000 2.10333
732000 1.6649
733000 1.38793
734000 0.759229
735000 0.418922
736000 -0.145128
737000 0.0784643
738000 0.0150854
739000 0.442435
740000 0.14357
741000 0.454222
742000 1.01528
743000 1.53485
744000 2.1624
745000 2.40776
746000 2.71986
747000 4.00541
748000 3.5514
749000 1.69801
750000 1.57277
751000 0.884078
752000 1.45882
753000 1.55556
754000 2.051
755000 1.418
756000 1.0928
757000 1.97931
758000 2.7845
759000 3.01974
760000 3.55399
761000 2.20276
762000 2.07497
763000 1.25758
764000 0.998704
765000 0.898875
766000 1.14401
767000 0.346076
768000 0.385797
769000 0.0246901
770000 0.0174211
771000 -0.19858
772000 0.102201
773000 0.34622
774000 0.521425
775000 0.492586
776000 0.0972351
777000 -0.707465
778000 0.71818
779000 2.091
780000 1.71118
781000 2.46494
782000 3.18586
783000 4.1292
784000 4.38363
785000 4.81762
786000 4.28543
787000 5.12325
788000 4.69077
789000 4.8574
790000 5.01235
791000 6.03985
792000 6.02413
793000 3.97233
794000 4.02174
795000 3.99066
796000 3.62196
797000 4.30415
798000 4.2661
799000 5.37055
800000 5.48577
801000 6.04247
802000 6.23433
803000 6.05888
804000 6.5732
805000 6.4971
806000 6.29544
807000 6.21665
808000 6.09844
809000 5.14057
810000 4.48252
811000 4.93374
812000 4.48711
813000 4.89532
814000 5.10571
815000 4.44401
816000 4.12261
817000 4.45356
818000 4.52141
819000 4.49511
820000 3.54175
821000 2.47789
822000 2.19695
823000 1.49862
824000 0.664098
825000 -0.835196
826000 -0.833964
827000 -0.0415073
828000 1.40882
829000 2.2685
830000 1.8685
831000 2.52549
832000 3.32367
833000 2.5918
834000 1.93875
835000 0.643543
836000 0.516543
837000 0.115961
838000 0.218382
839000 0.650911
840000 0.548096
841000 0.590995
842000 2.15323
843000 1.67273
844000 1.10895
845000 1.07481
846000 2.33544
847000 2.92423
848000 3.68433
849000 3.5198
850000 4.10721
851000 4.90186
852000 5.3181
853000 5.69887
854000 5.49829
855000 5.74966
856000 5.349
857000 4.52188
858000 4.33354
859000 3.91589
860000 4.27083
861000 5.59537
862000 6.1461
863000 5.78098
864000 5.99117
865000 7.54931
866000 6.0322
867000 6.62602
868000 6.36462
869000 6.62217
870000 6.86261
871000 6.76031
872000 6.07194
873000 6.23506
874000 6.50581
875000 7.30965
876000 7.07749
877000 7.44285
878000 7.41497
879000 6.73567
880000 6.14512
881000 5.87413
882000 5.98241
883000 5.48428
884000 4.46476
885000 4.66916
886000 4.63565
887000 3.98288
888000 3.98487
889000 3.67049
890000 3.42149
891000 3.79578
892000 1.80371
893000 -0.0116114
894000 0.132499
895000 2.10129
896000 3.46812
897000 2.18096
898000 2.13809
899000 2.68562
900000 2.84653
901000 2.82886
902000 2.20673
903000 3.22774
904000 4.00232
905000 3.05243
906000 2.28419
907000 3.30002
908000 4.14526
909000 3.58814
910000 3.64837
911000 3.84192
