# Time-averaged data for fix f_shear
# TimeStep v_shear_stress
206000 5.87182
207000 -1.9034
208000 1.98171
209000 3.3704
210000 -0.58837
211000 -1.78328
212000 -0.0417823
213000 -4.45438
214000 1.39296
215000 -1.39356
216000 -0.85637
217000 -1.59955
218000 -2.9388
219000 0.909901
220000 1.3813
221000 2.74434
222000 4.34774
223000 3.38924
224000 2.4155
225000 2.89857
226000 1.91817
227000 -0.342878
228000 0.746345
229000 -0.571977
230000 0.580507
231000 0.486266
232000 0.803231
233000 2.68408
234000 2.28497
235000 2.2628
236000 3.88814
237000 3.17184
238000 1.48541
239000 1.30621
240000 2.98839
241000 1.91765
242000 1.83195
243000 2.19268
244000 -0.982484
245000 -0.103416
246000 -1.04645
247000 -1.30603
248000 -1.29194
249000 -2.02018
250000 -0.424769
251000 1.22304
252000 -0.150758
253000 -1.80298
254000 -0.69377
255000 -0.985814
256000 1.57215
257000 2.60934
258000 3.84641
259000 2.78183
260000 2.52992
261000 2.06173
262000 2.4587
263000 3.50221
264000 2.51058
265000 3.14667
266000 5.14631
267000 3.58255
268000 4.30953
269000 5.05754
270000 10.1191
271000 4.10478
272000 5.81471
273000 5.98533
274000 5.34668
275000 3.4736
276000 5.65185
277000 6.47887
278000 2.69727
279000 1.37686
280000 4.14936
281000 3.49146
282000 2.38685
283000 0.630778
284000 1.84647
285000 4.21439
286000 3.98304
287000 2.30628
288000 1.57285
289000 1.01883
290000 2.05882
291000 0.9
292000 4.18548
293000 1.9478
294000 -0.328417
295000 -1.33969
296000 -2.13811
297000 -2.68009
298000 -0.503063
299000 1.23582
300000 -1.01478
301000 -1.45996
302000 -1.40392
303000 -1.16855
304000 -0.786316
305000 -0.507712
306000 0.180889
307000 -1.35258
308000 1.0265
309000 0.513351
310000 1.51044
311000 0.159191
312000 1.40921
313000 4.33506
314000 3.77389
315000 7.24906
316000 7.36013
317000 4.65593
318000 2.3906
319000 7.17906
320000 6.92172
321000 10.4874
322000 8.60708
323000 5.83435
324000 4.07808
325000 7.22455
326000 6.74573
327000 6.82016
328000 5.74957
329000 2.65591
330000 4.7345
331000 3.19094
332000 0.192668
333000 -0.39205
334000 2.57606
335000 6.67094
336000 7.86594
337000 6.31991
338000 1.73263
339000 5.13044
340000 3.94468
341000 4.14518
342000 7.10398
343000 5.27556
344000 5.47102
345000 4.18658
346000 5.09716
347000 6.95788
348000 2.72654
349000 4.89079
350000 7.01039
351000 5.95119
352000 3.94127
353000 3.51412
354000 3.10845
355000 6.44502
356000 3.8388
357000 5.44097
358000 5.49921
359000 7.02549
360000 7.31811
361000 4.85203
362000 7.37058
363000 6.77953
364000 6.00217
365000 4.76473
366000 5.69113
367000 5.19982
368000 5.76287
369000 6.13242
370000 3.96893
371000 2.3667
372000 6.29111
373000 6.70238
374000 5.37484
375000 5.50002
376000 4.53579
377000 6.93476
378000 5.61133
379000 5.32219
380000 4.69061
381000 1.90027
382000 -0.305876
383000 -0.992033
384000 -1.53788
385000 1.65345
386000 6.22814
387000 4.40156
388000 3.08457
389000 4.9368
390000 4.07247
391000 5.76107
392000 2.72329
393000 2.75023
394000 -0.654143
395000 -0.767674
396000 4.08359
397000 6.12284
398000 2.03973
399000 -1.96584
400000 2.55743
401000 2.38153
402000 -1.31836
403000 0.0250541
404000 -0.201118
405000 -1.6444
406000 -0.325324
407000 -0.483093
408000 -1.21396
409000 -3.89861
410000 -6.81305
411000 -4.23894
412000 -2.49072
413000 0.0478083
414000 1.21399
415000 -2.98918
416000 -0.296467
417000 -0.202008
418000 -0.822937
419000 -0.875404
420000 -2.04838
421000 -4.45904
422000 -0.223343
423000 0.935736
424000 1.00582
425000 5.70928
426000 3.2614
427000 1.67054
428000 -0.223844
429000 1.57937
430000 1.40045
431000 1.78516
432000 4.69501
433000 5.0882
434000 0.434495
435000 1.01205
436000 2.03377
437000 1.49062
438000 0.430927
439000 -0.118765
440000 -3.72269
441000 -0.577118
442000 0.29898
443000 -0.0968033
444000 0.998866
445000 0.118727
446000 -0.135313
447000 3.1064
448000 -0.213718
449000 -0.0829601
450000 -0.807602
451000 -3.19627
452000 -1.9915
453000 -3.03534
454000 -0.925751
455000 -0.993438
456000 -1.06959
457000 -0.204552
458000 -2.81026
459000 -1.74385
460000 -1.69573
461000 0.222101
462000 0.662797
463000 -0.0910171
464000 -0.433861
465000 1.21242
466000 0.618608
467000 -4.93516
468000 -2.97239
469000 0.207387
470000 -1.48899
471000 -1.98489
472000 0.623342
473000 -0.786875
474000 -1.25528
475000 -1.16457
476000 0.629291
477000 2.316
478000 3.16775
479000 1.62619
480000 -0.0561557
481000 3.17828
482000 3.69574
483000 3.7904
484000 2.29917
485000 -1.63712
486000 -2.61644
487000 -2.28965
488000 -2.25015
489000 -0.610511
490000 -1.1114
491000 -0.450535
492000 -1.1185
493000 -0.843332
494000 -3.41838
495000 0.53766
496000 1.7571
497000 3.39483
498000 3.7227
499000 3.76173
500000 3.576
501000 0.889225
502000 2.43632
503000 1.51582
504000 -0.0513744
505000 -1.37635
506000 0.612166
507000 1.17565
508000 0.408967
509000 0.966433
510000 -0.052615
511000 2.27227
512000 3.209
513000 0.402774
514000 -0.332006
515000 -0.832692
516000 3.37919
517000 -0.057189
518000 0.612303
519000 -2.97239
520000 1.18553
521000 -1.31591
522000 1.60554
523000 0.101192
524000 0.610035
525000 -1.31877
526000 -1.91061
527000 -4.59395
528000 1.01861
529000 3.04131
530000 3.49428
531000 1.82632
532000 2.83307
533000 0.0231146
534000 -1.79632
535000 -4.68171
536000 -4.69226
537000 -5.61946
538000 -2.12815
539000 -1.16715
540000 -1.78611
541000 -3.45843
542000 -2.7531
543000 0.157974
544000 -2.91597
545000 -2.56175
546000 -4.15842
547000 -2.53185
548000 -5.3526
549000 -2.59365
550000 -1.75545
551000 -1.29828
552000 0.594213
553000 -2.55403
554000 -2.92177
555000 1.11951
556000 5.48779
557000 3.25799
558000 6.77443
559000 2.40553
560000 1.60504
561000 4.74154
562000 5.09354
563000 6.12276
564000 3.58367
565000 4.90047
566000 3.72132
567000 5.26599
568000 4.18471
569000 3.73221
570000 5.89426
571000 6.49811
572000 4.74531
573000 4.92665
574000 5.10655
575000 3.5983
576000 2.26833
577000 0.176892
578000 4.88157
579000 9.4432
580000 9.45033
581000 6.1747
582000 3.63939
583000 2.34919
584000 4.38264
585000 2.85319
586000 0.606647
587000 3.08558
588000 7.54688
589000 6.44364
590000 4.42852
591000 4.92239
592000 3.57912
593000 -1.13088
594000 -2.88007
595000 -2.3044
596000 -2.64816
597000 -5.40173
598000 -5.19351
599000 -4.78348
600000 -4.3216
601000 -3.0437
602000 -4.23278
603000 -4.13912
604000 -1.84122
605000 -0.340625
606000 -1.18586
607000 -2.01505
608000 -2.91044
609000 -1.04132
610000 -2.93969
611000 2.62059
612000 4.09976
613000 1.27945
614000 0.584405
615000 -2.99368
616000 -3.84052
617000 -4.31009
618000 -2.43439
619000 -4.28299
620000 -6.93557
621000 -8.97563
622000 -5.02041
623000 -5.67621
624000 -8.12576
625000 -7.65824
626000 -4.41075
627000 -5.09644
628000 -3.39193
629000 -2.93656
630000 -3.23426
631000 -1.2911
632000 -6.00272
633000 -7.29305
634000 -7.6138
635000 -8.77372
636000 -7.59311
637000 -10.3227
638000 -10.3089
639000 -6.15007
640000 -4.51935
641000 -7.26447
642000 -8.73662
643000 -9.5069
644000 -8.43179
645000 -8.20745
646000 -7.45564
647000 -6.96745
648000 -6.61684
649000 -5.81806
650000 -7.78654
651000 -12.4146
652000 -11.0411
653000 -9.66408
654000 -10.8039
655000 -8.74496
656000 -8.15598
657000 -11.0393
658000 -10.5589
659000 -9.44198
660000 -8.96862
661000 -4.63687
662000 -2.70714
663000 -3.08688
664000 -8.538
665000 -10.6722
666000 -12.3868
667000 -11.0854
668000 -8.7646
669000 -10.7286
670000 -10.2358
671000 -7.71969
672000 -7.12881
673000 -3.91561
674000 -3.20652
675000 -7.22283
676000 -8.38248
677000 -4.13487
678000 -4.43257
679000 -5.14808
680000 -6.61582
681000 -6.47808
682000 -3.87595
683000 -5.58099
684000 -3.03566
685000 -3.19395
686000 -6.0013
687000 -8.04824
688000 -6.4335
689000 -5.51846
690000 -8.19526
691000 -9.52463
692000 -10.187
693000 -10.0659
694000 -10.6016
695000 -9.32375
696000 -5.35601
697000 -2.05589
698000 -2.28919
699000 -5.56338
700000 -5.40051
701000 -6.05975
702000 -5.22899
703000 -4.15148
704000 -2.59329
705000 -2.55891
706000 -5.89612
707000 -3.15401
708000 0.147923
709000 -2.327
710000 -4.56132
711000 -6.38481
712000 -9.68547
713000 -6.67417
714000 -4.93816
715000 -8.46771
716000 -4.59572
717000 -6.63396
718000 -5.33378
719000 -3.25857
720000 -3.15278
721000 -5.39139
722000 -7.66525
723000 -9.44024
724000 -7.63774
725000 -6.73035
726000 -5.99205
727000 -8.61675
728000 -6.55514
729000 -5.46859
730000 -6.38583
731000 -6.51448
732000 -4.25006
733000 -6.00068
734000 -3.40023
735000 -2.98684
736000 -8.07463
737000 -4.88624
738000 -5.27849
739000 -7.06465
740000 -8.16208
741000 -7.95242
742000 -6.89618
743000 -6.22369
744000 -7.33282
745000 -8.06344
746000 -7.44327
747000 -4.77013
748000 -6.54143
749000 -7.49364
750000 -4.40442
751000 -3.43467
752000 -6.33257
753000 -7.54105
754000 -4.87956
755000 -5.14339
756000 -3.76171
757000 -5.51238
758000 -5.76327
759000 -3.64804
760000 -4.34629
761000 -8.4972
762000 -11.9686
763000 -8.37438
764000 -6.70262
765000 -6.50383
766000 -10.4474
767000 -11.1032
768000 -9.66132
769000 -7.11235
770000 -6.62489
771000 -6.9684
772000 -8.95637
773000 -10.4697
774000 -11.0792
775000 -7.69078
776000 -9.20822
777000 -9.267
778000 -13.8706
779000 -14.5733
780000 -13.3475
781000 -11.5231
782000 -12.1524
783000 -18.3781
784000 -12.2815
785000 -11.4013
786000 -9.92346
787000 -8.93607
788000 -8.36379
789000 -4.20564
790000 -4.45566
791000 -2.23383
792000 -4.05497
793000 -4.4192
794000 -5.39191
795000 -4.68018
796000 -2.85824
797000 -1.89202
798000 -3.4679
799000 -8.45321
800000 -10.5053
801000 -8.30156
802000 -8.4197
803000 -6.20688
804000 -6.47083
805000 -10.1583
806000 -9.11617
807000 -12.4774
808000 -7.93988
809000 -5.93109
810000 -5.93332
811000 -6.16143
812000 -1.20338
813000 -0.762395
814000 -4.11019
815000 -4.36776
816000 -8.01052
817000 -4.62965
818000 -3.43741
819000 -2.96401
820000 -1.08913
821000 -4.12015
822000 -3.19754
823000 -2.49177
824000 -5.33984
825000 -6.4701
826000 -1.03263
827000 -0.286678
828000 -0.851475
829000 2.09047
830000 1.62868
831000 -0.257781
832000 -2.1204
833000 -6.41452
834000 -5.41374
835000 -4.51033
836000 -2.83091
837000 -2.58704
838000 -0.276246
839000 -2.87487
840000 -5.2441
841000 -4.8403
842000 -5.28471
843000 -6.97834
844000 -2.71683
845000 -2.71261
846000 -5.00849
847000 -3.96318
848000 -3.08841
849000 -3.03554
850000 -0.816732
851000 2.07813
852000 0.846662
853000 2.52927
854000 2.9338
855000 4.49301
856000 2.15994
857000 2.42716
858000 0.834816
859000 -1.00487
860000 -2.11075
861000 -1.87713
862000 2.11214
863000 -3.00348
864000 -2.54531
865000 -1.59488
866000 -0.343194
867000 -1.13704
868000 -1.34587
869000 -5.84858
870000 -6.47403
871000 -6.80503
872000 -6.92184
873000 -6.46864
874000 -5.96891
875000 -5.90597
876000 -7.76888
877000 -5.71903
878000 -3.88832
879000 -2.85084
880000 -3.23696
881000 -3.52671
882000 -3.18929
883000 -4.26143
884000 -2.91149
885000 -1.64033
886000 -4.47211
887000 -5.8971
888000 -5.8149
889000 -6.86954
890000 -6.45814
891000 -9.70018
892000 -7.61697
893000 -3.97192
894000 -4.36145
895000 -3.74801
896000 -2.93419
897000 -5.65492
898000 -4.64792
899000 -5.16713
900000 -1.75342
901000 -0.0282337
902000 -1.14737
903000 -2.78035
904000 -4.89201
905000 -6.36965
906000 -6.88372
907000 -5.8652
908000 -6.54926
909000 -9.64473
910000 -8.0021
911000 -8.52174
912000 -7.74493
913000 -10.6441
914000 -12.8792
915000 -12.5999
916000 -12.3094
917000 -11.5441
918000 -10.6504
919000 -12.9483
920000 -10.8285
921000 -9.91409
922000 -10.73
923000 -9.41707
924000 -12.9047
925000 -13.0764
926000 -11.2987
927000 -14.632
928000 -14.3995
929000 -12.7567
930000 -15.0831
931000 -18.5389
932000 -17.518
933000 -14.9653
934000 -14.4466
935000 -11.4253
936000 -10.4262
937000 -10.5828
938000 -13.7693
939000 -15.6436
940000 -15.9101
941000 -14.0119
942000 -14.3179
943000 -14.2956
944000 -10.2823
945000 -10.6379
946000 -11.7112
947000 -15.42
948000 -16.7692
949000 -19.2536
950000 -15.8342
951000 -14.7035
952000 -13.6174
953000 -12.9086
954000 -16.0918
955000 -17.9148
956000 -17.8349
957000 -16.3707
958000 -15.6173
959000 -13.1291
960000 -15.0657
961000 -13.5562
962000 -11.0333
963000 -12.4233
964000 -15.3877
965000 -14.3677
966000 -12.7965
967000 -12.1273
968000 -14.1638
969000 -13.191
970000 -11.9007
971000 -10.2853
972000 -12.2568
973000 -10.5145
974000 -7.47255
975000 -6.84774
976000 -4.7523
977000 -2.33668
978000 -4.22926
979000 -7.79
980000 -6.3394
981000 -7.79477
982000 -6.45447
983000 -5.00462
984000 -8.77795
985000 -10.4021
986000 -10.6734
987000 -8.83642
988000 -8.47989
989000 -10.3996
990000 -3.72182
991000 -6.82431
992000 -11.595
993000 -9.54886
994000 -11.6618
995000 -9.19213
996000 -12.632
997000 -11.8434
998000 -12.0394
999000 -10.4942
1000000 -9.64136
1001000 -8.60078
1002000 -8.25965
1003000 -9.00023
1004000 -8.69528
1005000 -12.9517
1006000 -13.276
1007000 -10.4633
1008000 -9.84495
1009000 -7.44036
1010000 -9.4385
1011000 -3.32043
1012000 -3.86505
1013000 -4.38867
1014000 -6.57678
1015000 -8.39595
1016000 -11.0853
1017000 -6.49467
1018000 -1.45431
1019000 0.469319
1020000 -0.11463
1021000 -0.91787
1022000 -1.61196
1023000 -0.933863
1024000 0.150897
1025000 -1.06996
1026000 -4.12816
1027000 -2.61796
1028000 -2.1343
1029000 0.222328
1030000 0.370611
1031000 -1.49421
1032000 -1.57497
1033000 -3.94512
1034000 -5.63207
1035000 -6.1041
1036000 -5.55223
1037000 -3.84411
1038000 -2.89518
1039000 0.0642399
1040000 -1.41738
1041000 -4.0296
1042000 -2.4775
1043000 -4.08116
