# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 507.675
2000 828.056
3000 893.108
4000 952.788
5000 1109.37
6000 1199.15
7000 1206.88
8000 1211.06
9000 1216.2
10000 1224.76
11000 1231.55
12000 1234.83
13000 1246.15
14000 1253.7
15000 1261.41
16000 1278.82
17000 1291.62
18000 1301.07
19000 1302.17
20000 1300.49
21000 1301.55
22000 1299.37
23000 1308.2
24000 1315.73
25000 1317.66
26000 1318.59
27000 1316.61
28000 1321.97
29000 1330.29
30000 1338.45
31000 1340.63
32000 1341.46
33000 1354.07
34000 1355.54
35000 1366.91
36000 1371.62
37000 1366.13
38000 1375.78
39000 1386.3
40000 1398.92
41000 1417.91
42000 1428.91
43000 1441.56
44000 1451.09
45000 1470.31
46000 1483.36
47000 1494.13
48000 1502.13
49000 1506.79
50000 1503.75
51000 1505.83
52000 1513.09
53000 1523.56
54000 1533.56
55000 1542.65
56000 1557.27
57000 1577.87
58000 1595.14
59000 1601.54
60000 1613.96
61000 1627.36
62000 1640.07
63000 1641.2
64000 1648.99
65000 1648.81
66000 1657.53
67000 1680.37
68000 1703.35
69000 1710.09
70000 1722.69
71000 1729.87
72000 1736.83
73000 1744.24
74000 1752.66
75000 1754.51
76000 1764.52
77000 1775.31
78000 1785.84
79000 1793.3
80000 1801.07
81000 1806.36
82000 1811.53
83000 1827.77
84000 1850.23
85000 1847.2
86000 1847.27
87000 1847.78
88000 1838.07
89000 1836.59
90000 1838.37
91000 1831.95
92000 1842.68
93000 1845.87
94000 1836.94
95000 1846.67
96000 1859.86
97000 1867.21
98000 1872.42
99000 1880.08
100000 1894.73
101000 1912.71
102000 1925.33
103000 1931.45
104000 1937.18
105000 1948.14
106000 1958.9
107000 1969.85
108000 1979.24
109000 1983.57
110000 1991.37
111000 1995.45
112000 2000.21
113000 2008.72
114000 2014.91
115000 2024.15
116000 2026.11
117000 2026.97
118000 2029.21
119000 2028.42
120000 2024.76
121000 2021.01
122000 2014.07
123000 2013.54
124000 2019.03
125000 2023.02
126000 2014.61
127000 2004.55
128000 2001.76
129000 2005.68
130000 2009.91
131000 2010.19
132000 2006.8
133000 2001.8
134000 2003.27
135000 2007.84
136000 2010.39
137000 2014.18
138000 2022.83
139000 2019.99
140000 2022.94
141000 2031.09
142000 2045.52
143000 2056.16
144000 2057.5
145000 2049.65
146000 2048.89
147000 2058.64
148000 2067.3
149000 2066.46
150000 2072.35
151000 2089.75
152000 2104.56
153000 2110.3
154000 2124.22
155000 2144.14
156000 2143.72
157000 2140.4
158000 2137.15
159000 2138.16
160000 2146.01
161000 2168.77
162000 2177.38
163000 2167.63
164000 2166.54
165000 2167.58
166000 2171.03
167000 2168.98
168000 2169
169000 2165.66
170000 2152.15
171000 2153.91
172000 2147.94
173000 2151.11
174000 2150.18
175000 2157.86
176000 2161.08
177000 2172
178000 2177.53
179000 2173.13
180000 2177.55
181000 2189.07
182000 2200.83
183000 2214.56
184000 2204.65
185000 2198.13
186000 2198.19
187000 2196.75
188000 2183.57
189000 2173.46
190000 2171.44
191000 2186.51
192000 2184.54
193000 2182.88
194000 2184.01
195000 2192.23
196000 2196.33
197000 2189.14
198000 2173.64
199000 2167.95
200000 2161.67
201000 2154.43
202000 2161.49
203000 2169.96
204000 2181.38
205000 2188.15
