# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 505.742
2000 822.384
3000 950.924
4000 1039.01
5000 1105.66
6000 1177.48
7000 1186.58
8000 1195.1
9000 1204.31
10000 1216.86
11000 1236.57
12000 1256
13000 1270.74
14000 1285.2
15000 1299.07
16000 1312.78
17000 1335.61
18000 1354.66
19000 1370.78
20000 1385.15
21000 1392.73
22000 1403.52
23000 1419.88
24000 1425.42
25000 1423.48
26000 1428.77
27000 1430.37
28000 1430.09
29000 1424.73
30000 1431.43
31000 1439.75
32000 1451.33
33000 1460.61
34000 1475.71
35000 1503.12
36000 1523.06
37000 1544.2
38000 1559.63
39000 1573.44
40000 1592.73
41000 1605.49
42000 1613.77
43000 1619.15
44000 1617.32
45000 1612.43
46000 1607.09
47000 1604.12
48000 1609.52
49000 1605.08
50000 1604.51
51000 1612.67
52000 1634.15
53000 1652.37
54000 1655.76
55000 1656.44
56000 1662.15
57000 1666.18
58000 1671.96
59000 1680.28
60000 1686.07
61000 1691.45
62000 1692.82
63000 1695.43
64000 1702.88
65000 1710.03
66000 1713.88
67000 1722.91
68000 1729.89
69000 1741.71
70000 1745.3
71000 1756.51
72000 1760.83
73000 1766.73
74000 1777.57
75000 1782.2
76000 1789.82
77000 1801.04
78000 1796.6
79000 1800.35
80000 1805.24
81000 1809.44
82000 1810.84
83000 1819.03
84000 1827.65
85000 1834.3
86000 1845.17
87000 1844.61
88000 1848.71
89000 1873.83
90000 1887.27
91000 1897.3
92000 1903.53
93000 1907.25
94000 1901.56
95000 1904.15
96000 1910.64
97000 1905.11
98000 1896.8
99000 1895.99
100000 1900.52
101000 1912.53
102000 1918.94
103000 1912.55
104000 1906.05
105000 1906.72
106000 1911.55
107000 1927.35
108000 1934.77
109000 1934.24
110000 1932.63
111000 1927.25
112000 1932.11
113000 1939.38
114000 1949.15
115000 1958.98
116000 1952.57
117000 1943.44
118000 1955.66
119000 1970.22
120000 1987.46
121000 2006.14
122000 2009.63
123000 2006.16
124000 1997.69
125000 1993.36
126000 1996.29
127000 2002.17
128000 1994.7
129000 1987.84
130000 1992.69
131000 1988.82
132000 1987.92
133000 1990.49
134000 1981.51
135000 1980.83
136000 1972.77
137000 1962.25
138000 1959.08
139000 1958.8
140000 1956.38
141000 1960.99
142000 1963.8
143000 1962.49
144000 1962.78
145000 1964.53
146000 1972.54
147000 1981.58
148000 1980.18
149000 1992.01
150000 2001.61
151000 2003.91
152000 2006.95
153000 2009.98
154000 2014.9
155000 2014.35
156000 2015.05
157000 2011.84
158000 2007.41
159000 2005.21
160000 2004.71
161000 2009.05
162000 2005.69
163000 2006.37
164000 2009.58
165000 2011.06
166000 2006.92
167000 2000.05
168000 1988.74
169000 1979.99
170000 1975.88
171000 1976.91
172000 1975.85
173000 1967.66
174000 1974.26
175000 1975.73
176000 1965.69
177000 1958.75
178000 1950.83
179000 1952.23
180000 1948.72
181000 1950.49
182000 1954.56
183000 1965.82
184000 1967.48
185000 1970.92
186000 1980.26
187000 1989.68
188000 1995.28
189000 1997.59
190000 1996.78
191000 2005.85
192000 2009.97
193000 2011.15
194000 2017.29
195000 2020.2
196000 2025.18
197000 2022.97
198000 2015.36
199000 2005.49
200000 1995.71
201000 1998.01
202000 2005.35
203000 2005.55
204000 2013.9
205000 2021.37
