# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 529.173
2000 866.037
3000 922.74
4000 979.046
5000 1119.95
6000 1204.03
7000 1203.41
8000 1200.89
9000 1207.74
10000 1215.77
11000 1224.22
12000 1228.91
13000 1242.57
14000 1257.62
15000 1271.47
16000 1283.38
17000 1304.52
18000 1318
19000 1332.06
20000 1343.21
21000 1352.23
22000 1358.5
23000 1364.07
24000 1357.6
25000 1352.59
26000 1361.5
27000 1368.22
28000 1366.05
29000 1364.6
30000 1367.72
31000 1369.63
32000 1379.69
33000 1388.69
34000 1401.87
35000 1408.82
36000 1416.3
37000 1415.08
38000 1419.51
39000 1416.05
40000 1416.4
41000 1422.01
42000 1433.03
43000 1447.91
44000 1466.2
45000 1479.11
46000 1486.74
47000 1497.01
48000 1512.09
49000 1523.43
50000 1525.4
51000 1533.56
52000 1546.21
53000 1553.45
54000 1559.84
55000 1561.43
56000 1572.77
57000 1585.38
58000 1595.65
59000 1604.7
60000 1611.46
61000 1618.07
62000 1630.78
63000 1638.98
64000 1648.02
65000 1650.33
66000 1660.87
67000 1663.42
68000 1657.88
69000 1669.31
70000 1686.32
71000 1689.43
72000 1691.45
73000 1703.54
74000 1716.22
75000 1724.73
76000 1730.7
77000 1726.63
78000 1717.31
79000 1712.58
80000 1711.47
81000 1716.99
82000 1712.89
83000 1706.42
84000 1709.55
85000 1716.45
86000 1723.43
87000 1728.5
88000 1729.63
89000 1723.56
90000 1720.67
91000 1711.4
92000 1707.58
93000 1705.46
94000 1707.92
95000 1713.62
96000 1728.45
97000 1744.65
98000 1760.67
99000 1771.57
100000 1776.05
101000 1779.81
102000 1786.59
103000 1785.39
104000 1786.91
105000 1793.3
106000 1797.29
107000 1802.3
108000 1810.28
109000 1813.42
110000 1813.64
111000 1818.79
112000 1825.74
113000 1823.3
114000 1820.44
115000 1823.37
116000 1833.9
117000 1847.87
118000 1858.68
119000 1877.39
120000 1890.44
121000 1893.37
122000 1892.27
123000 1899.28
124000 1900.64
125000 1889.8
126000 1872.61
127000 1870.79
128000 1872.09
129000 1870.23
130000 1871.26
131000 1875.03
132000 1885.67
133000 1895.86
134000 1902.03
135000 1911.22
136000 1908.35
137000 1895.17
138000 1894.89
139000 1884.52
140000 1878.09
141000 1868.71
142000 1863.35
143000 1852.59
144000 1853.67
145000 1849.16
146000 1850.67
147000 1841.19
148000 1837.91
149000 1832.13
150000 1831.34
151000 1838.4
152000 1835.54
153000 1840.71
154000 1839.32
155000 1854.67
156000 1863.13
157000 1862.75
158000 1851.4
159000 1840.36
160000 1841.2
161000 1840.3
162000 1845.86
163000 1847.38
164000 1852.82
165000 1856.46
166000 1862.63
167000 1871.4
168000 1885.18
169000 1892.95
170000 1888.78
171000 1884.89
172000 1883.9
173000 1883.22
174000 1883.38
175000 1882.7
176000 1886.06
177000 1888.61
178000 1892.89
179000 1909.52
180000 1926.72
181000 1936.47
182000 1937.86
183000 1946.82
184000 1949.44
185000 1965.8
186000 1975.51
187000 1983.96
188000 1996.48
189000 2009.59
190000 2019.35
191000 2019.14
192000 2021.62
193000 2033.48
194000 2044.09
195000 2041.69
196000 2047.44
197000 2048.84
198000 2056.24
199000 2057.91
200000 2066.75
201000 2082.77
202000 2103.87
203000 2110.89
204000 2111.83
205000 2113.99
