# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 560.13
2000 950.307
3000 979.348
4000 1033.56
5000 1199.4
6000 1307.01
7000 1319.18
8000 1335.79
9000 1357.21
10000 1370.77
11000 1379.11
12000 1379.27
13000 1387.72
14000 1403.38
15000 1420.61
16000 1434.37
17000 1446.22
18000 1452.62
19000 1463.79
20000 1477.28
21000 1489.8
22000 1512
23000 1524.57
24000 1543.85
25000 1560.16
26000 1577.21
27000 1593.74
28000 1611.74
29000 1639.18
30000 1656.17
31000 1671.48
32000 1685.54
33000 1688.12
34000 1694.3
35000 1711.11
36000 1726.37
37000 1731.77
38000 1737.4
39000 1735.13
40000 1739.5
41000 1747.86
42000 1761.54
43000 1764.45
44000 1763.19
45000 1767.7
46000 1773.89
47000 1781.65
48000 1788.23
49000 1801.73
50000 1814.59
51000 1827.03
52000 1827.7
53000 1832.36
54000 1835.22
55000 1837.41
56000 1836.77
57000 1847.62
58000 1869.06
59000 1887.29
60000 1895.93
61000 1907.86
62000 1918.18
63000 1918.75
64000 1923.59
65000 1935.75
66000 1947.3
67000 1957.77
68000 1961.67
69000 1965.57
70000 1980.04
71000 1974.64
72000 1972.01
73000 1974.11
74000 1977.86
75000 1976.91
76000 1972.05
77000 1971.61
78000 1971.42
79000 1964.18
80000 1965.1
81000 1972.8
82000 1969.04
83000 1969.75
84000 1967
85000 1959.66
86000 1964.79
87000 1967.55
88000 1973.72
89000 1980.92
90000 1981.45
91000 1984.38
92000 1994.04
93000 2000.49
94000 2005.24
95000 2005.75
96000 2004.81
97000 2002.6
98000 2004.55
99000 2006.11
100000 2008.63
101000 2019.78
102000 2025.5
103000 2035.94
104000 2055.28
105000 2066.99
106000 2068.71
107000 2059.19
108000 2056.76
109000 2056.6
110000 2065.35
111000 2080.1
112000 2093.23
113000 2096.54
114000 2099.58
115000 2115.42
116000 2129.59
117000 2139.54
118000 2155.03
119000 2160.03
120000 2158.89
121000 2166.1
122000 2172.46
123000 2181.96
124000 2192.29
125000 2195.12
126000 2205.96
127000 2217.74
128000 2225.75
129000 2238.9
130000 2236.7
131000 2234.66
132000 2240.06
133000 2241.55
134000 2247.82
135000 2254.02
136000 2269.59
137000 2284.21
138000 2306.9
139000 2333.3
140000 2361.41
141000 2381.09
142000 2389.54
143000 2402.96
144000 2417.2
145000 2436.56
146000 2457.52
147000 2472.59
148000 2490.71
149000 2509.95
150000 2521.17
151000 2522.12
152000 2519.26
153000 2528.9
154000 2552.58
155000 2578.95
156000 2591.9
157000 2596.36
158000 2596.44
159000 2602.54
160000 2612.98
161000 2624.46
162000 2621.87
163000 2622.47
164000 2628.79
165000 2639.12
166000 2650.67
167000 2662.72
168000 2680.58
169000 2702.17
170000 2728.57
171000 2737.16
172000 2735.3
173000 2736.06
174000 2746.22
175000 2754.81
176000 2753.22
177000 2738
178000 2736.11
179000 2732.24
180000 2726.66
181000 2710.01
182000 2702.32
183000 2699.19
184000 2703.69
185000 2713.65
186000 2721.42
187000 2729.19
188000 2734.92
189000 2729.61
190000 2733.59
191000 2741.49
192000 2742.05
193000 2753
194000 2754.19
195000 2768.65
196000 2787.12
197000 2803.32
198000 2815.59
199000 2841.48
200000 2866.48
201000 2881.39
202000 2895.46
203000 2912.81
204000 2923.29
205000 2927.03
