# Time-averaged data for fix f_shear
# TimeStep v_shear_stress
206000 3.68431
207000 -6.59422
208000 -4.12318
209000 -5.16799
210000 1.24385
211000 -5.44483
212000 3.09008
213000 -1.94987
214000 1.69979
215000 0.541014
216000 3.20359
217000 -0.0477484
218000 -2.33972
219000 1.72572
220000 2.37049
221000 -3.6699
222000 -1.9518
223000 0.0966333
224000 1.87636
225000 -2.38817
226000 -1.43237
227000 -0.944687
228000 1.08866
229000 0.53962
230000 -0.420629
231000 4.05858
232000 1.98111
233000 0.477504
234000 1.86627
235000 0.06324
236000 -2.3911
237000 -2.48299
238000 -1.40471
239000 1.86299
240000 -0.167746
241000 -1.81715
242000 1.5131
243000 1.4285
244000 -0.730377
245000 2.03133
246000 0.153899
247000 1.43662
248000 2.61062
249000 -1.06158
250000 5.10144
251000 5.18025
252000 3.57185
253000 3.95925
254000 0.278076
255000 0.298071
256000 2.29764
257000 -1.35059
258000 0.651647
259000 0.409817
260000 -0.148708
261000 -0.303786
262000 -0.947161
263000 -0.388874
264000 0.46699
265000 0.445686
266000 -0.200305
267000 0.541321
268000 -2.08179
269000 -2.74822
270000 -3.72617
271000 -0.694155
272000 -1.42502
273000 -2.77772
274000 -2.49372
275000 -4.6045
276000 -2.89561
277000 1.62875
278000 -1.47836
279000 -3.19027
280000 -6.30548
281000 -7.71611
282000 -7.84619
283000 -11.0043
284000 -11.2544
285000 -7.50732
286000 -8.75256
287000 -10.2945
288000 -7.28571
289000 -7.45266
290000 -5.87847
291000 -6.83173
292000 -1.9727
293000 -4.53299
294000 -8.21386
295000 -6.86965
296000 -5.16013
297000 0.00677002
298000 -4.53308
299000 -3.3028
300000 0.0654772
301000 -3.76893
302000 -3.39985
303000 -5.65591
304000 -2.72959
305000 -0.797601
306000 -3.88061
307000 -1.68705
308000 -0.77629
309000 0.585396
310000 -4.40034
311000 -4.23957
312000 -5.35684
313000 -0.909343
314000 -3.3689
315000 -4.79017
316000 -2.57279
317000 -0.835099
318000 0.216729
319000 0.460642
320000 1.69326
321000 0.775746
322000 -0.173903
323000 -0.0825372
324000 1.24095
325000 2.23755
326000 -1.79641
327000 0.0614353
328000 -0.906493
329000 2.02865
330000 2.00068
331000 -0.405947
332000 1.20461
333000 -1.72346
334000 1.26438
335000 2.83278
336000 2.73493
337000 -0.910932
338000 -3.1725
339000 -6.33604
340000 -3.70435
341000 -3.00392
342000 -3.70965
343000 0.28365
344000 -1.65936
345000 -1.06591
346000 0.296811
347000 -0.0839197
348000 -0.760241
349000 -2.53066
350000 1.40401
351000 -3.11283
352000 0.736492
353000 2.23963
354000 -1.97666
355000 -0.216521
356000 0.600419
357000 0.00031362
358000 0.0958622
359000 -2.65547
360000 -2.93324
361000 0.176705
362000 -2.73971
363000 -1.56313
364000 -1.39777
365000 -1.17217
366000 -0.135426
367000 0.606259
368000 4.55941
369000 0.99384
370000 0.687004
371000 -0.316852
372000 0.323975
373000 -0.479629
374000 -3.06251
375000 -0.28517
376000 2.19052
377000 -1.84744
378000 -0.690747
379000 1.43065
380000 -1.29444
381000 -1.24568
382000 -2.34562
383000 -6.17133
384000 -6.39858
385000 -5.25515
386000 -2.78614
387000 -5.34201
388000 -4.60278
389000 -6.22531
390000 -5.12578
391000 -5.19154
392000 -4.83283
393000 -6.39324
394000 -5.53025
395000 -4.97573
396000 -5.48667
397000 -6.77699
398000 -8.22052
399000 -7.62661
400000 -5.80527
401000 -3.70917
402000 -3.01416
403000 -2.38255
404000 -2.16617
405000 -0.508399
406000 -3.76954
407000 -2.86435
408000 -3.3198
409000 1.37896
410000 0.498097
411000 -0.776294
412000 0.598508
413000 0.912552
414000 -3.17829
415000 -2.64572
416000 -6.66055
417000 -3.38438
418000 -5.27723
419000 -2.74109
420000 -4.8364
421000 -2.23152
