# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 561.803
2000 970.937
3000 1055.13
4000 1142.3
5000 1336.21
6000 1446.39
7000 1463.6
8000 1473.94
9000 1494.61
10000 1505.28
11000 1515.28
12000 1525.21
13000 1532.71
14000 1541.57
15000 1549.34
16000 1549.49
17000 1546.67
18000 1553.32
19000 1564.19
20000 1571.83
21000 1581.18
22000 1599.43
23000 1615.07
24000 1625.34
25000 1634.15
26000 1646.1
27000 1667.63
28000 1681.58
29000 1686.26
30000 1684
31000 1687.99
32000 1688.68
33000 1689.29
34000 1689.69
35000 1701.7
36000 1716.42
37000 1738.1
38000 1756.75
39000 1765.15
40000 1774.9
41000 1796.18
42000 1823.18
43000 1828.04
44000 1830.25
45000 1831.96
46000 1825.03
47000 1825.41
48000 1835.55
49000 1839.78
50000 1837.7
51000 1837.72
52000 1840.73
53000 1848.8
54000 1857.43
55000 1869.06
56000 1882.59
57000 1892.94
58000 1906.2
59000 1918.4
60000 1920.54
61000 1932.33
62000 1951.04
63000 1962.24
64000 1966.37
65000 1974.74
66000 1992.63
67000 2001.59
68000 2006.87
69000 2011.54
70000 2010.47
71000 2024.18
72000 2037.8
73000 2054.08
74000 2064.21
75000 2066.76
76000 2077.82
77000 2088.38
78000 2091.9
79000 2093.9
80000 2096.72
81000 2104.89
82000 2116.36
83000 2126.57
84000 2132.32
85000 2148.06
86000 2152.48
87000 2156.78
88000 2175.27
89000 2198.39
90000 2221.52
91000 2233.66
92000 2240.87
93000 2253.27
94000 2264.65
95000 2285.59
96000 2312.14
97000 2340.19
98000 2362.36
99000 2382.36
100000 2399.36
101000 2404.08
102000 2409.4
103000 2417.55
104000 2421.66
105000 2430.16
106000 2441.6
107000 2442.15
108000 2431.34
109000 2407.77
110000 2383.09
111000 2371.4
112000 2366.31
113000 2367.71
114000 2373.65
115000 2376.32
116000 2372.33
117000 2372.89
118000 2378.74
119000 2383.96
120000 2390.36
121000 2402.33
122000 2426.28
123000 2442.67
124000 2453.05
125000 2454.39
126000 2448.47
127000 2453.11
128000 2468.5
129000 2483.64
130000 2485.85
131000 2493.77
132000 2515.9
133000 2521.16
134000 2517.66
135000 2530.58
136000 2546.83
137000 2559.5
138000 2563
139000 2574.01
140000 2583.3
141000 2586.42
142000 2579.89
143000 2560.92
144000 2547.21
145000 2555.84
146000 2570.76
147000 2575.69
148000 2590.48
149000 2607.94
150000 2629.53
151000 2642.93
152000 2654.19
153000 2658.87
154000 2667.72
155000 2673.24
156000 2689.15
157000 2711.21
158000 2732.62
159000 2745.56
160000 2761.17
161000 2769.11
162000 2775.75
163000 2802.72
164000 2833.2
165000 2859.62
166000 2890.72
167000 2917.12
168000 2933.97
169000 2951.96
170000 2955.39
171000 2961.26
172000 2974.87
173000 2992.3
174000 2998.22
175000 2995.98
176000 2989.16
177000 2967.92
178000 2933.16
179000 2912.79
180000 2899.33
181000 2874.48
182000 2861.9
183000 2863.76
184000 2853.41
185000 2840.42
186000 2840.22
187000 2839.88
188000 2836.24
189000 2833.67
190000 2848.38
191000 2861.66
192000 2854.14
193000 2852.17
194000 2855.05
195000 2846.97
196000 2837.76
197000 2848.55
198000 2858.2
199000 2866.02
200000 2870.28
201000 2885.06
202000 2907.23
203000 2935.45
204000 2950.89
205000 2956.47
