# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 535.548
2000 893.392
3000 963.521
4000 985.432
5000 1100.86
6000 1217.55
7000 1230.03
8000 1240.37
9000 1253.56
10000 1269.99
11000 1285.49
12000 1296.71
13000 1306.83
14000 1312.27
15000 1318.29
16000 1330.41
17000 1341.12
18000 1340.85
19000 1337.04
20000 1342.91
21000 1348.58
22000 1358.7
23000 1363.76
24000 1372.56
25000 1376.03
26000 1378.97
27000 1383.4
28000 1397
29000 1412.55
30000 1427.8
31000 1439.22
32000 1453.08
33000 1469.26
34000 1483.67
35000 1494.05
36000 1506.02
37000 1519.67
38000 1527.78
39000 1535.39
40000 1538.81
41000 1538.19
42000 1533.7
43000 1541.44
44000 1542.17
45000 1534.47
46000 1524.52
47000 1532.11
48000 1545.88
49000 1554.46
50000 1563.6
51000 1576.04
52000 1586.79
53000 1595.81
54000 1612.11
55000 1624.5
56000 1634.85
57000 1652.65
58000 1658.71
59000 1654.89
60000 1650.23
61000 1653.01
62000 1652.52
63000 1648.96
64000 1641.26
65000 1637.81
66000 1646.79
67000 1643.03
68000 1643.97
69000 1643.21
70000 1648.3
71000 1651.68
72000 1654.65
73000 1654.2
74000 1662.63
75000 1674.64
76000 1696.36
77000 1705.59
78000 1709.03
79000 1719.08
80000 1721.26
81000 1719.9
82000 1723.3
83000 1732.08
84000 1745.6
85000 1747.92
86000 1752.92
87000 1767.38
88000 1761.58
89000 1751.85
90000 1749.24
91000 1759.78
92000 1756.98
93000 1750.96
94000 1754.41
95000 1754.41
96000 1755.81
97000 1759.47
98000 1760.81
99000 1758.13
100000 1755.64
101000 1757.05
102000 1753.06
103000 1747.04
104000 1745.93
105000 1757.16
106000 1770.72
107000 1775.77
108000 1785.44
109000 1791.13
110000 1794.94
111000 1796.33
112000 1789.31
113000 1792.88
114000 1791.78
115000 1794.08
116000 1794.65
117000 1804.85
118000 1823.41
119000 1835.99
120000 1832.59
121000 1836.01
122000 1841.13
123000 1855.29
124000 1874.21
125000 1897.71
126000 1910.83
127000 1915.7
128000 1922.53
129000 1914.54
130000 1905.4
131000 1910.64
132000 1918.93
133000 1917.81
134000 1933.54
135000 1944.33
136000 1944.48
137000 1949.4
138000 1957.03
139000 1962.21
140000 1967.15
141000 1973.28
142000 1967.95
143000 1967.44
144000 1969.83
145000 1966.85
146000 1969.3
147000 1984.78
148000 1998.81
149000 2007.68
150000 2017.84
151000 2026.99
152000 2029.02
153000 2036.04
154000 2051.21
155000 2059.19
156000 2061.99
157000 2064.22
158000 2064.83
159000 2060.91
160000 2066.56
161000 2064.48
162000 2059.29
163000 2058.79
164000 2062.74
165000 2056.32
166000 2060.09
167000 2056.85
168000 2058.17
169000 2060.27
170000 2075.43
171000 2083.61
172000 2090.13
173000 2087.77
174000 2077.11
175000 2073.78
176000 2076.89
177000 2079.27
178000 2090.05
179000 2105.79
180000 2106.29
181000 2107.59
182000 2113.63
183000 2119.17
184000 2122.1
185000 2119.79
186000 2122.39
187000 2127.24
188000 2129.08
189000 2129.27
190000 2125.69
191000 2129.41
192000 2133.27
193000 2136.51
194000 2137.34
195000 2131.29
196000 2131.15
197000 2141.75
198000 2155.12
199000 2160.12
200000 2163.58
201000 2165.63
202000 2175.89
203000 2182.85
204000 2174.58
205000 2172.75
