# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 506.647
2000 863.454
3000 949.664
4000 1019.07
5000 1172.36
6000 1268.92
7000 1273.18
8000 1276.27
9000 1283.72
10000 1293.45
11000 1301.33
12000 1314.3
13000 1325.37
14000 1326.87
15000 1335.59
16000 1345.21
17000 1355.74
18000 1366.8
19000 1378.56
20000 1386.29
21000 1381.27
22000 1381.94
23000 1377.89
24000 1376.31
25000 1373.4
26000 1377.16
27000 1387.96
28000 1391.16
29000 1400.5
30000 1404.18
31000 1405.51
32000 1410.98
33000 1412.31
34000 1418.75
35000 1430.8
36000 1441.18
37000 1460.78
38000 1479.04
39000 1498.1
40000 1513.81
41000 1536.89
42000 1556.64
43000 1573.27
44000 1585.18
45000 1585.49
46000 1577.13
47000 1577.97
48000 1591.43
49000 1606.3
50000 1621.59
51000 1638.03
52000 1656.81
53000 1665.24
54000 1673
55000 1683.99
56000 1681.6
57000 1690.06
58000 1692.23
59000 1690.78
60000 1692.48
61000 1694.97
62000 1694.61
63000 1699.8
64000 1697.13
65000 1688.3
66000 1691.76
67000 1699.37
68000 1712.95
69000 1727.15
70000 1732.6
71000 1727.47
72000 1723.34
73000 1713.48
74000 1706.99
75000 1705.13
76000 1708.49
77000 1721.74
78000 1730.08
79000 1740.06
80000 1736.76
81000 1728.61
82000 1729.75
83000 1731.63
84000 1730.71
85000 1732.56
86000 1729.13
87000 1726.39
88000 1729.73
89000 1736.84
90000 1744.13
91000 1755.01
92000 1761.06
93000 1775.82
94000 1789.04
95000 1785.21
96000 1781.22
97000 1791.89
98000 1802.47
99000 1810.27
100000 1828.26
101000 1848.08
102000 1867.64
103000 1881.17
104000 1888.63
105000 1882.9
106000 1882.44
107000 1889.84
108000 1893
109000 1885.83
110000 1888.24
111000 1896.38
112000 1900.61
113000 1902.53
114000 1909.68
115000 1918.78
116000 1922.89
117000 1931.11
118000 1934.92
119000 1929.75
120000 1924.57
121000 1932.3
122000 1942.06
123000 1962.58
124000 1976.92
125000 1984.91
126000 1991.58
127000 2005.27
128000 2015.91
129000 2032.98
130000 2045.89
131000 2039.61
132000 2023.48
133000 2010.49
134000 1996.16
135000 1990.36
136000 1992.24
137000 2006.21
138000 2016.82
139000 2019.99
140000 2014.13
141000 2011.79
142000 2011.87
143000 2004.35
144000 1999.33
145000 2000.99
146000 1997.15
147000 1996.42
148000 1997.85
149000 2008.59
150000 2027.49
151000 2034.14
152000 2043.29
153000 2044.55
154000 2048.71
155000 2043.29
156000 2047.07
157000 2043.85
158000 2038.1
159000 2031.92
160000 2036.4
161000 2041.12
162000 2040.4
163000 2049.24
164000 2051.26
165000 2046.85
166000 2042.71
167000 2035.88
168000 2028.05
169000 2027.6
170000 2032.89
171000 2033.8
172000 2037.72
173000 2056.99
174000 2066.24
175000 2071.75
176000 2082.35
177000 2077.33
178000 2071.92
179000 2075.72
180000 2073.77
181000 2073.62
182000 2085.81
183000 2089.11
184000 2081.8
185000 2077.8
186000 2073.66
187000 2082.35
188000 2086.42
189000 2095.57
190000 2107.5
191000 2104.58
192000 2101.26
193000 2102.98
194000 2113.38
195000 2110.49
196000 2104.8
197000 2110.76
198000 2111.98
199000 2120.81
200000 2119.77
201000 2123.11
202000 2121.73
203000 2112.52
204000 2105.07
205000 2105.03
