# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 543.864
2000 966.191
3000 1044
4000 1123.69
5000 1317.23
6000 1409
7000 1419.23
8000 1430.48
9000 1431.04
10000 1420.58
11000 1405.44
12000 1390.11
13000 1385.04
14000 1383.14
15000 1380.67
16000 1378.21
17000 1377.97
18000 1389.15
19000 1404.95
20000 1420.21
21000 1439.84
22000 1458.02
23000 1475.07
24000 1478.7
25000 1478.38
26000 1480.54
27000 1491.5
28000 1503.05
29000 1513.39
30000 1527.5
31000 1543.98
32000 1573.52
33000 1589.04
34000 1605.38
35000 1608.22
36000 1624.42
37000 1640.99
38000 1655.39
39000 1665.93
40000 1690.01
41000 1709.61
42000 1722.19
43000 1725.33
44000 1722.26
45000 1722.62
46000 1738.46
47000 1755.21
48000 1760.68
49000 1776.94
50000 1790.15
51000 1813.45
52000 1849.61
53000 1886.4
54000 1912.47
55000 1931.06
56000 1949.84
57000 1956.09
58000 1959.41
59000 1967.87
60000 1987.22
61000 1997.98
62000 1988.52
63000 1982.79
64000 1985.46
65000 2000.56
66000 2024.68
67000 2028.83
68000 2033.91
69000 2059.55
70000 2076.34
71000 2079.28
72000 2078.08
73000 2082.13
74000 2088.7
75000 2100.44
76000 2112.08
77000 2121.02
78000 2134.85
79000 2146.79
80000 2159.8
81000 2152.55
82000 2141.28
83000 2142.54
84000 2153.63
85000 2175.37
86000 2190.79
87000 2200.8
88000 2205.4
89000 2204.29
90000 2199.01
91000 2215.38
92000 2239.47
93000 2256.77
94000 2280.8
95000 2299.62
96000 2306.15
97000 2311.35
98000 2308.78
99000 2314.71
100000 2331.96
101000 2348.18
102000 2346.69
103000 2338.54
104000 2344.16
105000 2343.25
106000 2349.14
107000 2358.95
108000 2369.77
109000 2376.62
110000 2378.58
111000 2387.28
112000 2394.37
113000 2392.13
114000 2410.85
115000 2427.61
116000 2427.99
117000 2436.21
118000 2429.24
119000 2427.19
120000 2426.59
121000 2433.82
122000 2454.78
123000 2471.4
124000 2476.79
125000 2484.49
126000 2489.59
127000 2506.83
128000 2512.6
129000 2528.61
130000 2561.92
131000 2590.72
132000 2616.6
133000 2629.36
134000 2646.52
135000 2672.62
136000 2675.41
137000 2667.64
138000 2661.93
139000 2659.63
140000 2657.73
141000 2654.71
142000 2648.3
143000 2657.2
144000 2677.97
145000 2691.24
146000 2686.54
147000 2680.78
148000 2692.95
149000 2713.4
150000 2740.16
151000 2749.28
152000 2766.31
153000 2782.3
154000 2790.16
155000 2794.9
156000 2802.97
157000 2813.3
158000 2807.24
159000 2802.99
160000 2806.74
161000 2806
162000 2803.88
163000 2794.54
164000 2788.13
165000 2785.93
166000 2781.22
167000 2774.56
168000 2776.1
169000 2780.47
170000 2795.77
171000 2795.68
172000 2786.74
173000 2786.92
174000 2786.4
175000 2779.51
176000 2794.86
177000 2811.25
178000 2828.8
179000 2843.96
180000 2856.11
181000 2863.92
182000 2868.42
183000 2872.06
184000 2870.15
185000 2863.61
186000 2865.81
187000 2876.33
188000 2904.49
189000 2919.53
190000 2914.27
191000 2920.79
192000 2922.02
193000 2914.67
194000 2908.58
195000 2913.35
196000 2914.11
197000 2925.33
198000 2934.51
199000 2931.19
200000 2921.6
201000 2914.46
202000 2897.71
203000 2882.61
204000 2876.23
205000 2876.62
