# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 556.92
2000 989.898
3000 1095.01
4000 1168.33
5000 1323.32
6000 1427.6
7000 1438.45
8000 1453.58
9000 1471.43
10000 1482.98
11000 1484.35
12000 1490.84
13000 1497.74
14000 1502.67
15000 1501.03
16000 1502.39
17000 1505.09
18000 1502.92
19000 1500.04
20000 1499.86
21000 1502.77
22000 1499.39
23000 1500.55
24000 1505.46
25000 1513.16
26000 1530.24
27000 1537.26
28000 1549.01
29000 1572.78
30000 1582.68
31000 1591.01
32000 1602.03
33000 1617.41
34000 1639.51
35000 1657.4
36000 1669.53
37000 1677.75
38000 1679.31
39000 1681.08
40000 1686.56
41000 1688.14
42000 1675.94
43000 1667.67
44000 1674.31
45000 1679.02
46000 1684.21
47000 1682.08
48000 1687.61
49000 1695.19
50000 1695.13
51000 1701.14
52000 1716.61
53000 1734.01
54000 1751.19
55000 1766.44
56000 1785.01
57000 1791.77
58000 1800.03
59000 1807.31
60000 1808.1
61000 1825.41
62000 1830.24
63000 1829.45
64000 1831.75
65000 1842.87
66000 1850.18
67000 1851.89
68000 1852.07
69000 1859.76
70000 1874.91
71000 1894.04
72000 1899.47
73000 1898.59
74000 1904.2
75000 1913.77
76000 1925.93
77000 1923.8
78000 1917.43
79000 1915.81
80000 1915.82
81000 1929.73
82000 1938.88
83000 1957.2
84000 1976
85000 1974.47
86000 1979.49
87000 1981.96
88000 1982.66
89000 1994.46
90000 2006.98
91000 2018.51
92000 2039.51
93000 2057.27
94000 2068.03
95000 2071.77
96000 2089.57
97000 2106.42
98000 2129.03
99000 2145.92
100000 2163.17
101000 2181.2
102000 2196.19
103000 2215.36
104000 2226.66
105000 2245.16
106000 2255.63
107000 2274.38
108000 2284.16
109000 2286.59
110000 2281.24
111000 2278.02
112000 2273.03
113000 2265.11
114000 2256.84
115000 2249.83
116000 2246.4
117000 2244.68
118000 2242.32
119000 2239.98
120000 2248.38
121000 2258.34
122000 2273.08
123000 2287.11
124000 2300.22
125000 2318.08
126000 2324.85
127000 2327.38
128000 2333.87
129000 2344.94
130000 2363.27
131000 2373.03
132000 2384.18
133000 2378.57
134000 2379.79
135000 2394.01
136000 2422.63
137000 2434.56
138000 2444.27
139000 2456.27
140000 2476.5
141000 2483.27
142000 2483.92
143000 2484.76
144000 2492.73
145000 2502.06
146000 2497.22
147000 2490.94
148000 2491.78
149000 2493.91
150000 2503.89
151000 2508.78
152000 2514.63
153000 2514.52
154000 2516.77
155000 2524.6
156000 2531.38
157000 2546.59
158000 2557.92
159000 2568.24
160000 2578.28
161000 2592.57
162000 2607.22
163000 2608.52
164000 2605.14
165000 2615.71
166000 2632.63
167000 2643.45
168000 2659.22
169000 2667.78
170000 2664.55
171000 2652.7
172000 2640.91
173000 2636.08
174000 2635
175000 2637.53
176000 2651.42
177000 2662.32
178000 2659.06
179000 2663.13
180000 2684.06
181000 2702.42
182000 2717.14
183000 2726.12
184000 2734.68
185000 2749.9
186000 2759.39
187000 2773.98
188000 2795.16
189000 2810.14
190000 2826.49
191000 2834.39
192000 2830.26
193000 2841.76
194000 2839.76
195000 2832.83
196000 2823.18
197000 2816.19
198000 2810.36
199000 2807.56
200000 2803.68
201000 2804.72
202000 2799.87
203000 2793.79
204000 2793.97
205000 2801.44
