# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 535.548
2000 893.392
3000 963.521
4000 985.432
5000 1100.86
6000 1218.02
7000 1229.23
8000 1232.28
9000 1239.5
10000 1248.13
11000 1262.12
12000 1273.04
13000 1286.06
14000 1291.51
15000 1289.85
16000 1291.99
17000 1299.43
18000 1304.28
19000 1312.36
20000 1315.51
21000 1326.76
22000 1329.02
23000 1331.93
24000 1333.31
25000 1343.62
26000 1348.07
27000 1357.69
28000 1374.39
29000 1383.59
30000 1395.34
31000 1407.45
32000 1416.99
33000 1420.86
34000 1425.91
35000 1435.27
36000 1452.22
37000 1462.73
38000 1482.11
39000 1495.26
40000 1512.7
41000 1526.14
42000 1542.94
43000 1563.08
44000 1577.85
45000 1594.1
46000 1609.78
47000 1610.23
48000 1622.25
49000 1638.22
50000 1663.39
51000 1687.85
52000 1701.28
53000 1713.04
54000 1723.05
55000 1732.48
56000 1741.7
57000 1748.56
58000 1746.97
59000 1735.04
60000 1728.73
61000 1724.43
62000 1717.05
63000 1718.95
64000 1725.26
65000 1719.01
66000 1723.14
67000 1736.25
68000 1745.25
69000 1759.45
70000 1769.83
71000 1780.74
72000 1794.94
73000 1806.55
74000 1825.49
75000 1845.12
76000 1850.73
77000 1847.76
78000 1859.12
79000 1864.41
80000 1870.47
81000 1880.23
82000 1894.8
83000 1893.73
84000 1897.42
85000 1899.42
86000 1900.94
87000 1903.22
88000 1895.64
89000 1891.33
90000 1896.06
91000 1903.53
92000 1921.32
93000 1932.88
94000 1952.33
95000 1962.96
96000 1965.36
97000 1968.4
98000 1971.05
99000 1970.72
100000 1968.25
101000 1972.85
102000 1974.02
103000 1977.3
104000 1977.65
105000 1979.26
106000 1977.9
107000 1972.43
108000 1985.53
109000 1997.51
110000 2003.01
111000 2009.9
112000 2019.35
113000 2024.84
114000 2013.12
115000 2009.47
116000 2016.94
117000 2013.56
118000 2007.58
119000 2015.52
120000 2034.74
121000 2041.86
122000 2050.11
123000 2054.7
124000 2051.1
125000 2042.55
126000 2047.27
127000 2062.7
128000 2075.99
129000 2082.29
130000 2090.56
131000 2093.21
132000 2088.7
133000 2096.57
134000 2109.03
135000 2117.21
136000 2124.83
137000 2132.3
138000 2140.15
139000 2151.93
140000 2156.14
141000 2168.78
142000 2182.22
143000 2191.3
144000 2196.86
145000 2196.1
146000 2197.92
147000 2192.06
148000 2193.09
149000 2206.88
150000 2215.19
151000 2220.39
152000 2226.17
153000 2222.7
154000 2234.46
155000 2258.12
156000 2278.25
157000 2302.52
158000 2327.96
159000 2347.63
160000 2363.42
161000 2386.5
162000 2403.9
163000 2420.48
164000 2430.33
165000 2443.51
166000 2461.03
167000 2475.43
168000 2486.73
169000 2487.78
170000 2484.58
171000 2491.32
172000 2490.15
173000 2501.03
174000 2501.46
175000 2499.04
176000 2505.13
177000 2517.84
178000 2521.66
179000 2508.27
180000 2496.68
181000 2487.2
182000 2478.52
183000 2476.29
184000 2477.38
185000 2491.11
186000 2496.82
187000 2491.72
188000 2472.37
189000 2448.11
190000 2439.6
191000 2444.2
192000 2436.35
193000 2433.37
194000 2438.32
195000 2441.63
196000 2436.46
197000 2430
198000 2433.1
199000 2435.91
200000 2434.25
201000 2438.58
202000 2451.08
203000 2472.04
204000 2480.57
205000 2475.18
