# Time-averaged data for fix f_shear
# TimeStep v_shear_stress
206000 4.21959
207000 0.431358
208000 2.42656
209000 2.41287
210000 2.57883
211000 0.481792
212000 -0.0188242
213000 2.60149
214000 1.95087
215000 3.07366
216000 0.33872
217000 0.726485
218000 2.7323
219000 0.0739628
220000 -0.542984
221000 0.883043
222000 -1.44817
223000 -0.438006
224000 -0.785097
225000 1.91305
226000 4.67097
227000 1.88225
228000 1.85629
229000 0.969121
230000 1.35677
231000 2.31921
232000 1.99815
233000 1.86914
234000 0.0572144
235000 1.54715
236000 2.86553
237000 6.61833
238000 3.91356
239000 -0.353776
240000 -0.927103
241000 0.0509504
242000 2.50975
243000 0.310384
244000 1.66679
245000 3.15173
246000 4.91289
247000 7.95051
248000 7.43661
249000 7.23252
250000 7.56642
251000 8.40043
252000 11.3966
253000 10.1529
254000 12.8874
255000 10.6415
256000 8.64245
257000 10.6361
258000 11.4551
259000 10.4695
260000 9.65389
261000 9.39601
262000 10.2564
263000 12.9552
264000 12.3321
265000 14.2711
266000 14.3951
267000 10.8471
268000 10.1162
269000 10.2256
270000 10.5807
271000 14.0618
272000 11.8816
273000 10.1064
274000 8.44096
275000 11.8714
276000 12.0275
277000 8.00272
278000 9.10364
279000 11.5641
280000 12.8257
281000 11.2619
282000 10.5684
283000 8.7083
284000 11.1665
285000 13.2994
286000 11.0127
287000 9.7268
288000 10.5646
289000 15.1487
290000 12.1487
291000 10.3215
292000 13.6434
293000 12.1954
294000 12.5747
295000 12.8875
296000 10.0784
297000 9.47641
298000 11.5111
299000 12.7309
300000 9.63916
301000 5.27307
302000 7.80881
303000 9.90787
304000 8.81715
305000 6.37034
306000 5.10726
307000 4.74714
308000 4.52392
309000 8.32583
310000 8.19752
311000 9.23832
312000 12.5126
313000 9.38393
314000 6.3636
315000 7.73098
316000 6.02273
317000 5.7245
318000 3.94198
319000 4.03825
320000 2.62721
321000 5.02327
322000 5.36013
323000 6.39799
324000 6.61741
325000 3.6827
326000 5.6174
327000 4.79842
328000 5.69775
329000 9.06447
330000 6.70087
331000 4.92529
332000 8.5354
333000 6.69957
334000 7.7582
335000 8.15227
336000 5.87043
337000 4.12996
338000 7.26147
339000 9.13045
340000 5.49679
341000 4.09039
342000 7.66103
343000 8.31385
344000 5.66868
345000 5.66537
346000 3.92658
347000 5.82003
348000 5.90176
349000 5.36923
350000 8.02413
351000 9.45126
352000 11.4083
353000 10.3759
354000 7.67393
355000 9.30234
356000 7.78993
357000 6.60333
358000 5.53828
359000 3.75641
360000 6.6975
361000 5.47192
362000 1.69197
363000 3.02905
364000 3.38335
365000 -3.60743
366000 -0.63397
367000 2.02252
368000 0.503532
369000 -3.18387
370000 -3.48355
371000 -2.8186
372000 -2.43718
373000 -1.10032
374000 -1.02024
375000 2.38773
376000 3.20919
377000 3.77021
378000 2.66192
379000 2.00876
380000 1.59604
381000 -0.186006
382000 -1.63396
383000 0.0164534
384000 2.9827
385000 0.688821
386000 0.926834
387000 1.1568
388000 3.86082
389000 5.98001
390000 6.6408
391000 7.23541
392000 6.75926
393000 5.94268
394000 6.29486
395000 9.95826
396000 8.50717
397000 4.43747
398000 4.71355
399000 5.26491
400000 3.70401
401000 2.75514
402000 7.83221
403000 5.57409
404000 5.9053
405000 8.91645
406000 9.36621
407000 13.21
408000 10.396
409000 11.0989
410000 9.90587
411000 9.84685
412000 14.185
413000 13.2637
414000 13.4703
415000 12.1363
416000 10.0286
417000 6.12323
418000 10.836
419000 6.59277
420000 6.39091
421000 7.46637
422000 9.82469
423000 12.0275
424000 15.0987
425000 16.3136
426000 19.0198
427000 23.8328
428000 22.0554
429000 23.2178
430000 26.2735
431000 21.87
432000 21.9866
433000 23.3636
434000 22.8103
435000 22.4054
436000 23.0966
437000 22.8301
438000 20.7835
439000 19.3929
440000 18.8016
441000 17.6969
442000 18.3978
443000 13.9963
444000 10.6616
445000 7.83255
446000 8.64262
447000 7.81762
448000 11.37
449000 11.9785
450000 9.87291
451000 11.6885
452000 9.18483
453000 7.54529
454000 9.42277
455000 10.3647
456000 11.9302
457000 9.61111
458000 10.9838
459000 8.64504
460000 7.82174
461000 9.63645
462000 12.5574
463000 12.1376
464000 8.97517
465000 8.30346
466000 11.0085
467000 8.15289
468000 4.58742
469000 5.19543
470000 3.73871
471000 6.43391
472000 4.49055
473000 1.90226
474000 3.09727
475000 10.5421
476000 12.5857
477000 6.08586
478000 7.57141
479000 8.90617
480000 10.0101
481000 6.09874
482000 7.0158
483000 7.69431
484000 3.25513
485000 1.15127
486000 2.37241
487000 1.18688
488000 3.0524
489000 0.395859
490000 -2.79315
491000 -1.95396
492000 -2.32964
493000 -4.74103
494000 -4.41897
495000 -3.55261
496000 -2.382
497000 -3.69485
498000 1.1725
499000 -5.02697
500000 -7.70591
501000 -8.80151
502000 -7.5489
503000 -6.83231
504000 -6.31813
505000 -7.01459
506000 -7.44346
507000 -5.93291
508000 -7.8513
509000 -8.17704
510000 -7.71074
511000 -9.70081
512000 -3.52693
513000 1.82428
514000 1.95182
515000 5.9382
516000 0.520745
517000 3.8588
518000 5.21068
519000 2.75235
520000 1.90362
521000 5.56118
522000 7.76162
523000 5.7441
524000 6.85138
525000 8.12184
526000 5.65334
527000 3.60767
528000 8.74312
529000 9.04473
530000 7.35734
531000 6.23482
532000 5.85895
533000 7.97374
534000 9.35579
535000 9.64956
536000 8.53222
537000 8.92633
538000 8.32521
539000 6.85312
540000 7.02143
541000 7.48625
542000 9.31458
543000 8.82686
544000 6.98908
545000 8.36102
546000 10.0514
547000 6.94339
548000 9.54015
549000 8.42591
550000 7.40528
551000 8.79665
552000 11.9376
553000 8.58667
554000 5.55793
555000 5.82193
556000 10.1267
557000 6.37826
558000 5.73215
559000 1.89754
560000 5.37364
561000 5.5059
562000 3.62451
563000 5.91723
564000 5.6359
565000 10.6043
566000 8.02672
567000 7.6999
568000 4.70118
569000 4.98455
570000 4.4316
571000 6.07516
572000 5.45701
573000 6.29885
574000 6.47699
575000 3.98193
576000 1.67612
577000 5.82885
578000 9.55219
579000 9.53646
580000 6.82841
581000 10.8035
582000 9.99757
583000 9.77206
584000 7.16682
585000 8.42604
586000 10.3084
587000 9.32203
588000 10.5399
589000 10.2203
590000 5.65333
591000 4.7286
592000 5.18891
593000 8.31691
594000 7.37296
595000 8.00771
596000 6.6164
597000 7.23006
598000 7.44363
599000 4.23525
600000 4.73266
601000 6.74295
602000 4.11485
603000 4.85225
604000 6.09343
605000 8.16172
606000 6.25636
607000 10.0281
608000 10.6762
609000 8.67062
610000 9.57549
611000 10.6063
612000 11.7063
613000 9.84526
614000 9.53237
615000 9.61947
616000 8.48705
617000 7.2742
618000 10.3804
619000 16.2823
620000 16.0367
621000 17.4666
622000 15.6108
623000 18.1843
624000 18.0229
625000 18.9165
626000 19.2624
627000 15.7304
628000 17.9723
629000 16.315
630000 16.9835
631000 20.765
632000 18.5082
633000 16.822
634000 12.7358
635000 14.6182
636000 13.3073
637000 15.8565
638000 20.0209
639000 23.0262
640000 18.8116
641000 15.9545
642000 14.2287
643000 15.1589
644000 15.9373
645000 14.1616
646000 13.8668
647000 13.2621
648000 13.2072
649000 15.1935
650000 15.0084
651000 11.1742
652000 12.6958
653000 13.2351
654000 11.6681
655000 12.0703
656000 14.2368
657000 14.2385
658000 11.4596
659000 13.6284
660000 11.1746
661000 8.68382
662000 11.5052
663000 12.849
664000 12.2499
665000 10.9594
666000 8.72886
667000 9.17944
668000 12.5051
669000 12.9156
670000 11.4041
671000 13.0022
672000 15.1206
673000 13.8993
674000 14.1305
675000 16.5565
676000 17.4374
677000 14.6284
678000 15.7514
679000 13.5753
680000 10.5476
681000 9.40458
682000 12.7671
683000 12.0915
684000 11.8889
685000 11.1603
686000 13.0367
687000 14.1917
688000 11.8533
689000 11.1888
690000 9.77205
691000 8.08676
692000 10.1813
693000 8.47591
694000 5.06404
695000 7.74419
696000 7.68262
697000 13.0752
698000 11.2707
699000 15.2024
700000 14.2781
701000 10.7226
702000 11.7086
703000 12.8566
704000 12.8359
705000 13.6733
706000 16.3884
707000 15.2262
708000 15.1565
709000 20.2814
710000 19.4869
711000 25.5819
712000 24.9192
713000 26.9301
714000 24.9181
715000 23.3239
716000 22.2405
717000 19.7085
718000 17.1748
719000 14.2798
720000 12.1882
721000 11.5227
722000 8.47066
723000 7.04407
724000 7.639
725000 10.4739
726000 13.8636
727000 15.0612
728000 15.6198
729000 17.5884
730000 18.8894
731000 20.2743
732000 21.5915
733000 18.4287
734000 16.0164
735000 14.7856
736000 12.6932
737000 9.83503
738000 4.95014
739000 4.3962
740000 4.36947
741000 7.64249
742000 5.4871
743000 7.18113
744000 8.92425
745000 9.07826
746000 6.30324
747000 6.14399
748000 7.35043
749000 2.63334
750000 5.79792
751000 10.523
752000 6.87785
753000 4.90138
754000 5.49466
755000 4.65246
756000 6.93272
757000 7.63798
758000 6.03947
759000 5.57287
760000 2.76578
761000 4.22529
762000 4.66455
763000 6.3426
764000 4.9165
765000 5.56724
766000 9.62348
767000 9.54593
768000 7.50199
769000 9.19033
770000 11.9578
771000 12.236
772000 11.8196
773000 13.0424
774000 13.0124
775000 11.3029
776000 11.5565
777000 11.9103
778000 12.4193
779000 11.8691
780000 10.9092
781000 9.06273
782000 8.56076
783000 4.99924
784000 5.42604
785000 4.72233
786000 0.836143
787000 -0.254322
788000 0.214421
789000 2.21343
790000 -1.30559
791000 -2.83549
792000 -1.13839
793000 0.102949
794000 1.0599
795000 0.908048
796000 4.00398
797000 4.95685
798000 2.5148
799000 2.58942
800000 6.44568
801000 4.69218
802000 4.45269
803000 2.48268
804000 6.58068
805000 4.92244
806000 5.79181
807000 6.28531
808000 6.49035
809000 6.27471
810000 6.33507
811000 6.51646
812000 7.41501
813000 6.13709
814000 8.28931
815000 6.37937
816000 5.77553
817000 6.81714
818000 4.70034
819000 3.64546
820000 4.37858
821000 5.33328
822000 5.58913
823000 1.61507
824000 4.32922
825000 2.83103
826000 2.78406
827000 3.47196
828000 4.03289
829000 3.18831
830000 3.6589
831000 -0.68301
832000 3.18553
833000 4.15922
834000 2.04914
835000 6.76264
836000 8.24547
837000 4.50869
838000 4.69172
839000 6.22363
840000 8.79485
841000 10.8992
842000 14.8774
843000 13.289
844000 11.8404
845000 14.5841
846000 15.775
847000 15.8883
848000 15.3179
849000 19.0284
850000 17.0947
851000 18.7805
852000 17.9416
853000 15.9023
854000 16.4812
855000 14.0225
856000 12.354
857000 10.9358
858000 7.16045
859000 7.06315
860000 6.72019
861000 4.85255
862000 6.31168
863000 2.22793
864000 2.91928
865000 2.34084
866000 4.41643
867000 6.2751
868000 3.97616
869000 2.50988
870000 1.1392
871000 1.98869
872000 5.20985
873000 6.2196
874000 4.52221
875000 0.71597
876000 -0.834711
877000 -1.82391
878000 -4.15778
879000 -5.9131
880000 -6.06603
881000 -2.08643
882000 -0.543126
883000 -0.0364162
884000 0.00671918
885000 -0.727178
886000 0.270068
887000 2.11326
888000 2.27147
889000 4.67789
890000 4.11075
891000 3.72098
892000 7.04569
893000 6.72944
894000 8.91247
895000 8.70919
896000 8.17641
897000 10.6428
898000 10.6951
899000 11.6379
900000 11.9026
901000 8.32412
902000 10.8854
903000 12.8047
904000 12.0991
905000 15.4929
906000 15.4077
907000 12.2476
908000 9.44356
909000 11.2166
910000 9.98286
911000 12.1509
912000 11.2383
913000 8.50479
914000 5.22089
915000 4.15232
916000 6.54448
917000 5.51462
918000 6.15175
919000 4.86517
920000 6.33179
921000 6.12519
922000 4.27895
923000 4.75064
924000 5.05954
925000 5.15728
926000 5.91144
927000 4.78144
928000 3.7881
929000 0.974354
930000 -1.25301
931000 0.124874
932000 0.437593
933000 3.15245
934000 3.16702
935000 3.18669
936000 2.66992
937000 0.989224
938000 3.5089
939000 6.4847
940000 5.65768
941000 6.22968
942000 7.11032
943000 4.86175
944000 2.76824
945000 0.683502
946000 -0.638233
947000 -0.019203
948000 -0.859833
949000 2.15511
950000 4.98171
951000 4.14477
952000 6.30514
953000 6.1721
954000 9.42921
955000 9.46297
956000 11.7251
957000 11.6685
958000 9.66466
959000 9.4861
960000 12.9266
961000 10.6231
962000 11.2157
963000 13.3624
964000 10.9124
965000 8.27728
966000 10.9532
967000 11.1248
968000 11.5336
969000 11.6933
970000 6.60354
971000 8.18355
972000 7.97784
973000 8.95017
974000 11.618
975000 11.0773
976000 12.6763
977000 14.051
978000 15.7969
979000 15.2499
980000 10.6327
981000 9.90144
982000 6.44553
983000 3.07407
984000 6.02541
985000 6.57753
986000 3.01596
987000 3.39188
988000 3.99537
989000 2.42885
990000 2.87473
991000 -0.477196
992000 2.82305
993000 3.23942
994000 5.92667
995000 4.87819
996000 5.5094
997000 6.84158
998000 5.57064
999000 5.72125
1000000 1.31654
1001000 2.87236
1002000 1.01951
1003000 -0.662387
1004000 -2.12867
1005000 -2.72605
1006000 -5.62971
1007000 -7.79741
1008000 -7.10053
1009000 -9.2873
1010000 -7.93054
1011000 -8.33247
1012000 -7.01087
1013000 -6.51488
1014000 -5.47937
1015000 -3.20302
1016000 -1.87076
1017000 -4.96537
1018000 -5.16887
1019000 -4.31058
1020000 -3.88531
1021000 -6.03048
1022000 -4.88722
1023000 -5.70491
1024000 -3.9522
1025000 -4.40938
1026000 -4.37329
1027000 -1.43719
1028000 -0.979083
1029000 2.29029
1030000 1.52223
1031000 0.285754
1032000 4.38113
1033000 5.10441
1034000 4.98816
1035000 6.67625
1036000 5.77748
1037000 6.38726
1038000 5.52303
1039000 6.56769
1040000 5.66293
1041000 3.14903
1042000 2.29823
1043000 6.55362
1044000 4.90101
1045000 5.31982
1046000 6.36939
1047000 6.96209
1048000 3.53374
1049000 -0.722954
1050000 1.96608
1051000 2.33514
1052000 3.1825
1053000 4.21772
1054000 3.84599
1055000 6.14215
1056000 7.12025
1057000 9.30005
1058000 5.51388
1059000 9.38271
1060000 11.9675
1061000 12.0563
1062000 11.3693
1063000 7.29958
1064000 9.3482
1065000 5.07218
1066000 4.98963
1067000 7.32256
1068000 7.33388
1069000 4.7267
1070000 4.17582
1071000 1.18081
1072000 0.735139
1073000 -2.34997
1074000 -2.56973
1075000 -2.25263
1076000 -3.56931
1077000 -3.20481
1078000 -4.06246
1079000 -4.09966
1080000 -4.12272
1081000 -5.57653
1082000 -5.56866
1083000 -3.84063
1084000 -6.32889
1085000 -4.84782
1086000 -5.93353
1087000 -5.31547
1088000 -3.79483
1089000 -4.66455
1090000 -1.52092
1091000 -2.4859
1092000 0.469622
1093000 1.29338
1094000 -0.167771
1095000 0.419104
1096000 0.675435
1097000 3.7743
1098000 4.67993
1099000 6.42984
1100000 8.68273
1101000 10.079
1102000 6.83715
1103000 9.24698
1104000 8.03535
1105000 5.17991
1106000 6.9829
1107000 3.64438
1108000 5.28473
1109000 2.92443
1110000 -0.00103737
1111000 0.865597
1112000 -1.2913
1113000 -1.89738
1114000 -4.23445
1115000 -5.88142
1116000 -6.32357
1117000 -4.57831
1118000 -3.47183
1119000 -2.5631
1120000 -0.181758
1121000 -2.1143
1122000 -1.62059
1123000 2.20693
1124000 1.16031
1125000 3.15385
1126000 2.65034
1127000 4.01516
1128000 2.80475
1129000 1.22979
1130000 0.905018
1131000 0.608936
1132000 -3.17664
1133000 -6.44544
1134000 -8.83275
1135000 -8.63386
1136000 -7.54742
1137000 -7.77379
1138000 -7.96994
1139000 -5.51689
1140000 -2.55605
1141000 -1.85176
1142000 -2.08713
1143000 -0.893561
1144000 -1.01943
1145000 -1.62873
1146000 1.83684
1147000 1.30667
1148000 -0.734214
1149000 -3.13479
1150000 0.20465
1151000 2.69262
1152000 5.29333
1153000 3.92456
1154000 -0.15734
1155000 0.464423
1156000 0.426751
1157000 1.44216
1158000 1.13305
1159000 3.33501
1160000 2.74464
1161000 2.5348
1162000 1.61871
1163000 5.85358
1164000 4.7574
1165000 5.66249
1166000 10.8845
1167000 10.572
1168000 10.5312
1169000 17.1713
1170000 13.825
1171000 14.8853
1172000 10.3154
1173000 9.30131
1174000 9.09022
1175000 11.3179
1176000 8.09034
1177000 6.18476
1178000 5.10614
1179000 2.65133
1180000 3.47899
1181000 1.1934
1182000 1.10977
1183000 2.77881
1184000 2.96579
1185000 4.43431
1186000 5.06132
1187000 4.44896
1188000 5.23295
1189000 5.41516
1190000 3.49379
1191000 1.26721
1192000 1.47041
1193000 3.49202
1194000 4.07707
1195000 5.04639
1196000 3.77079
1197000 1.34904
1198000 1.26227
1199000 0.410826
1200000 0.0975648
1201000 -1.81293
1202000 -0.766199
1203000 -0.277212
1204000 -0.0767375
1205000 0.442536
