# Time-averaged data for fix f_shear
# TimeStep v_shear_stress
206000 -6.568
207000 -5.43868
208000 -0.772661
209000 -0.108565
210000 1.08116
211000 0.338299
212000 0.826934
213000 0.967955
214000 2.20274
215000 1.60586
216000 1.83683
217000 -0.875251
218000 0.154781
219000 2.05964
220000 2.14861
221000 1.28247
222000 1.58285
223000 0.790405
224000 2.88402
225000 3.5435
226000 3.57225
227000 5.7795
228000 3.9276
229000 2.36189
230000 2.59797
231000 2.31801
232000 1.06306
233000 1.2391
234000 0.49288
235000 1.66441
236000 1.18305
237000 1.38468
238000 2.14403
239000 3.19387
240000 2.77892
241000 4.56991
242000 3.61097
243000 3.72651
244000 1.88509
245000 0.769756
246000 3.36433
247000 4.01215
248000 3.93039
249000 3.42759
250000 2.69222
251000 2.47667
252000 3.04746
253000 2.17228
254000 3.55932
255000 2.43015
256000 4.73089
257000 6.04845
258000 6.35535
259000 5.09162
260000 6.48112
261000 7.59982
262000 4.30104
263000 2.85017
264000 2.87356
265000 3.78451
266000 3.49757
267000 4.08882
268000 3.40276
269000 4.86068
270000 2.43612
271000 2.69268
272000 3.137
273000 5.31091
274000 6.33749
275000 7.08294
276000 9.25604
277000 8.43529
278000 9.14309
279000 7.33067
280000 4.84999
281000 5.26142
282000 4.87704
283000 5.37499
284000 4.34421
285000 1.99404
286000 2.93641
287000 4.48079
288000 4.25226
289000 3.96522
290000 5.96816
291000 5.16285
292000 5.66413
293000 5.77975
294000 6.45697
295000 5.87401
296000 7.95029
297000 7.7205
298000 8.08051
299000 7.78553
300000 8.02353
301000 8.72593
302000 7.70329
303000 7.46106
304000 9.19158
305000 10.3058
306000 10.2144
307000 9.26293
308000 9.55773
309000 8.29606
310000 9.24488
311000 6.9183
312000 6.46088
313000 5.63267
314000 5.66535
315000 8.29234
316000 10.1799
317000 8.17722
318000 5.77836
319000 7.53006
320000 8.74677
321000 8.52078
322000 8.61843
323000 7.7909
324000 9.08072
325000 7.4329
326000 6.43256
327000 6.40163
328000 7.39903
329000 6.99104
330000 6.40301
331000 5.16502
332000 6.60802
333000 6.73137
334000 7.4284
335000 11.496
336000 6.98925
337000 6.53903
338000 5.83269
339000 6.24953
340000 5.57569
341000 6.9425
342000 7.10222
343000 8.28199
344000 8.91808
345000 6.45861
346000 5.92747
347000 6.90593
348000 6.81879
349000 6.05609
350000 6.31459
351000 6.61485
352000 5.52731
353000 4.3526
354000 5.15571
355000 4.61946
356000 4.66136
357000 3.96814
358000 4.29907
359000 3.79022
360000 4.77825
361000 5.21336
362000 3.54452
363000 3.50033
364000 4.24354
365000 5.12903
366000 5.2445
367000 3.52875
368000 5.01447
369000 5.20709
370000 6.51873
