# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 543.864
2000 966.191
3000 1044
4000 1123.69
5000 1317.23
6000 1409
7000 1419.23
8000 1430.48
9000 1431.04
10000 1420.37
11000 1410.49
12000 1404.5
13000 1405.7
14000 1404.74
15000 1401.88
16000 1397.24
17000 1397.26
18000 1392.37
19000 1392.62
20000 1388.76
21000 1389.38
22000 1394.4
23000 1394.59
24000 1401.68
25000 1414.46
26000 1426.63
27000 1434.49
28000 1434.8
29000 1437.52
30000 1444.1
31000 1459.77
32000 1476.31
33000 1492.26
34000 1508.3
35000 1524.7
36000 1543.62
37000 1551.44
38000 1560.22
39000 1568.13
40000 1565.44
41000 1563.8
42000 1562.09
43000 1568.12
44000 1585.35
45000 1586.61
46000 1593.22
47000 1598.32
48000 1607.87
49000 1616.28
50000 1620.98
51000 1626.28
52000 1634.56
53000 1648.68
54000 1661.72
55000 1674.9
56000 1688.33
57000 1706.49
58000 1728.66
59000 1744.95
60000 1753.96
61000 1757.37
62000 1765.59
63000 1770.48
64000 1768.29
65000 1771.07
66000 1768.73
67000 1780.36
68000 1792.03
69000 1812.52
70000 1829.17
71000 1835.72
72000 1840.16
73000 1847.09
74000 1846.81
75000 1844.72
76000 1848.48
77000 1859.51
78000 1866.86
79000 1875.98
80000 1880.62
81000 1890.69
82000 1897.01
83000 1901.39
84000 1903.14
85000 1904.1
86000 1901.14
87000 1904.85
88000 1906.75
89000 1910.85
90000 1921.87
91000 1939.03
92000 1955.46
93000 1983.09
94000 1999.16
95000 2009.07
96000 2007.07
97000 2000.78
98000 2002.36
99000 2006.67
100000 2006.19
101000 2000.39
102000 2002.86
103000 2006.68
104000 2015.29
105000 2012.39
106000 2017.72
107000 2033.92
108000 2052.08
109000 2055.5
110000 2060.31
111000 2061.61
112000 2059.03
113000 2061.84
114000 2059.86
115000 2061.33
116000 2073.15
117000 2085.59
118000 2091.24
119000 2114.54
120000 2134.9
121000 2136.37
122000 2131.46
123000 2140.95
124000 2152.92
125000 2160.84
126000 2176.21
127000 2189.51
128000 2191.58
129000 2189.91
130000 2193.92
131000 2200.93
132000 2200.29
133000 2203.14
134000 2221.37
135000 2237.33
136000 2242.79
137000 2249.49
138000 2265.54
139000 2285.87
140000 2287.67
141000 2289.97
142000 2283.38
143000 2284.08
144000 2288.12
145000 2290.64
146000 2293.82
147000 2290.28
148000 2290.34
149000 2296.31
150000 2311.5
151000 2328.98
152000 2340.81
153000 2352.65
154000 2366.88
155000 2377.36
156000 2389.57
157000 2397.38
158000 2411.23
159000 2422.23
160000 2432.43
161000 2434.6
162000 2431.47
163000 2420.49
164000 2401.07
165000 2385.23
166000 2378.18
167000 2373.82
168000 2369.88
169000 2367.57
170000 2377.76
171000 2387.92
172000 2394.03
173000 2395.01
174000 2384.47
175000 2394.84
176000 2389.38
177000 2382.85
178000 2395.48
179000 2410.06
180000 2430.52
181000 2447.98
182000 2466.75
183000 2491.14
184000 2507.55
185000 2508.41
186000 2506.57
187000 2520.38
188000 2540.63
189000 2550.85
190000 2558.93
191000 2555.38
192000 2553.33
193000 2555.67
194000 2556.13
195000 2554.51
196000 2550.99
197000 2558.64
198000 2567.97
199000 2575.89
200000 2590.55
201000 2605.92
202000 2613.63
203000 2614.35
204000 2622.24
205000 2630.45
