# Time-averaged data for fix f_shear
# TimeStep v_shear_stress
206000 2.74583
207000 -6.14706
208000 -2.68043
209000 -2.24993
210000 -2.37652
211000 0.320103
212000 2.47304
213000 0.381273
214000 1.52303
215000 -1.29329
216000 -1.08369
217000 -3.40613
218000 -0.584762
219000 0.0956335
220000 1.23364
221000 -0.51122
222000 3.52899
223000 1.60442
224000 0.352377
225000 -0.0438554
226000 -0.267194
227000 0.784527
228000 1.01526
229000 1.21044
230000 -0.909913
231000 -2.85548
232000 -1.8147
233000 -1.71421
234000 -2.03188
235000 -1.00852
236000 -2.79485
237000 -0.222932
238000 -1.49
239000 -2.42704
240000 -3.14499
241000 -0.798292
242000 -0.938342
243000 -2.75779
244000 -0.911225
245000 -2.27947
246000 1.58565
247000 -1.08569
248000 0.620793
249000 2.29013
250000 1.37651
251000 2.94929
252000 1.07081
253000 2.12781
254000 2.86656
255000 2.8328
256000 3.60723
257000 2.71191
258000 3.24029
259000 1.67135
260000 5.22959
261000 3.72184
262000 2.72418
263000 -1.04923
264000 3.3605
265000 4.0829
266000 2.65684
267000 2.0327
268000 2.25505
269000 1.75687
270000 3.92301
271000 1.70524
272000 4.7897
273000 4.35458
274000 2.31325
275000 4.91164
276000 5.25873
277000 5.58429
278000 4.63262
279000 3.59227
280000 1.57272
281000 4.99749
282000 3.01186
283000 6.93901
284000 4.76291
285000 5.23973
286000 5.68459
287000 5.77465
288000 5.22084
289000 6.58373
290000 6.15643
291000 3.91673
292000 4.42189
293000 5.75821
294000 6.77679
295000 6.71876
296000 7.17154
297000 6.16531
298000 8.15441
299000 4.12882
300000 5.3415
301000 6.30092
302000 4.39457
303000 6.92107
304000 9.04094
305000 6.88273
306000 5.56616
307000 4.29509
308000 5.93321
309000 6.33817
310000 4.88877
311000 4.31378
312000 5.71854
313000 8.59497
314000 6.56612
315000 6.70982
316000 3.88348
317000 4.03924
318000 5.13415
319000 2.35642
320000 5.01957
321000 6.98654
322000 2.89406
323000 6.6701
324000 5.84879
325000 7.01088
326000 7.66076
327000 4.49002
328000 2.12561
329000 2.6735
330000 1.90145
331000 5.09045
332000 5.42114
333000 4.90915
334000 5.62406
335000 3.25719
336000 2.06513
337000 0.760258
338000 3.53958
339000 3.55702
340000 5.03537
341000 4.4412
342000 4.91906
343000 3.84735
344000 2.21197
345000 4.92435
346000 1.52518
347000 3.3381
348000 1.72003
349000 3.4463
350000 3.51073
351000 3.60481
352000 1.0803
353000 1.04239
354000 1.96411
355000 2.48863
356000 1.50589
357000 1.96537
358000 0.225655
359000 5.23132
360000 3.82769
361000 3.25621
362000 2.43222
363000 1.57227
364000 2.85158
365000 0.314373
366000 -1.84883
367000 -0.415241
368000 -2.4753
369000 0.0166973
370000 0.624439
371000 1.56545
372000 1.79534
373000 -1.36596
374000 0.753258
375000 1.64127
376000 -0.814705
377000 1.04673
378000 0.969315
379000 3.45444
380000 1.25783
381000 1.17331
382000 1.96556
383000 2.94976
384000 2.58485
385000 3.78362
386000 2.09117
387000 1.53636
388000 1.86578
389000 2.41738
390000 3.9489
391000 4.50815
392000 4.87964
393000 6.56873
394000 6.89
395000 6.06654
396000 6.05433
397000 1.00046
398000 0.139027
399000 -0.938306
400000 3.63442
401000 0.379914
402000 1.62773
403000 3.83602
404000 2.66824
405000 2.00396
406000 2.847
407000 4.25536
408000 3.16815
409000 4.26498
410000 3.59035
411000 0.634199
412000 0.896382
413000 1.11592
414000 2.8678
415000 1.29082
416000 3.27788
417000 1.88866
418000 1.32709
419000 0.371323
420000 3.45879
421000 3.86495
422000 5.75022
423000 6.86013
424000 6.11268
425000 2.80397
426000 5.49179
427000 4.39625
428000 4.90962
429000 2.6308
430000 5.23416
431000 4.84568
432000 6.32047
433000 4.82722
434000 3.08847
435000 6.59586
436000 4.07381
437000 3.03605
438000 1.97998
439000 4.00745
440000 3.35493
441000 2.46033
442000 3.52799
443000 3.04989
444000 2.24766
445000 2.06641
446000 2.01208
447000 1.64512
448000 0.792895
449000 0.715544
450000 1.78525
451000 2.04737
452000 0.654768
453000 -0.114079
454000 3.1711
455000 2.3998
456000 3.12883
457000 1.82483
458000 2.69957
459000 3.23998
460000 2.65457
461000 2.802
462000 2.35942
463000 -1.25563
464000 2.86352
465000 1.71173
466000 4.98287
467000 4.51903
468000 4.86585
469000 0.462796
470000 1.42227
471000 1.614
472000 1.01438
473000 1.52321
474000 3.18963
475000 4.02117
476000 2.0779
477000 2.7428
478000 3.97588
479000 2.08534
480000 0.993823
481000 4.7012
482000 3.2282
483000 4.06664
484000 1.28329
485000 1.79006
486000 2.27248
487000 4.3383
488000 1.04296
489000 2.9149
490000 6.20539
491000 3.96133
492000 2.80928
493000 2.8101
494000 1.76752
495000 1.10389
496000 5.27477
497000 3.08928
498000 3.50743
499000 5.88675
500000 3.0495
501000 1.84282
502000 1.82842
503000 0.426205
504000 1.38071
505000 3.8306
506000 5.78915
507000 6.03811
508000 4.21236
509000 6.95332
510000 3.79886
511000 3.14559
512000 1.76587
513000 2.00666
514000 3.42399
515000 4.63123
516000 3.70832
517000 2.66729
518000 0.757919
519000 0.154327
520000 1.60116
521000 0.346525
522000 2.27426
523000 1.10515
524000 0.333753
525000 -1.06047
526000 -0.0552757
527000 3.72222
528000 1.90116
529000 -0.399692
530000 -1.88859
531000 1.08539
532000 -0.417505
533000 -0.202984
534000 -1.28424
535000 -2.64074
536000 -1.82515
537000 1.73403
538000 0.211774
539000 1.15231
540000 2.76792
541000 2.75437
542000 -0.362893
543000 0.577826
544000 3.36114
545000 1.32969
546000 -0.552972
547000 0.37485
548000 1.34596
549000 0.737566
550000 -0.609718
551000 0.989298
552000 0.492099
553000 -0.427835
554000 -2.22569
555000 0.0530423
556000 0.995023
557000 2.18469
558000 1.84235
559000 1.45483
560000 0.208514
561000 -0.511201
562000 0.232254
563000 0.155107
564000 -0.385271
565000 -2.5142
566000 -2.84682
567000 -3.05202
568000 -3.28611
569000 -3.24201
570000 -4.14782
571000 -3.97599
572000 -3.8574
573000 -3.16524
574000 -0.233563
575000 -2.05958
576000 -0.253607
577000 0.986808
578000 -0.259274
579000 -1.09129
580000 -0.0946388
581000 -3.76719
582000 -2.01034
583000 1.27616
584000 -1.35552
585000 -1.4733
586000 -0.474232
587000 -0.582964
588000 -0.922273
589000 -2.97525
590000 -2.14974
591000 -5.84241
592000 -3.85282
593000 -3.94774
594000 -4.57849
595000 -2.73715
596000 -3.25524
597000 -3.46977
598000 -2.71372
599000 -0.302904
600000 -2.54025
601000 -2.52845
602000 -3.80017
603000 -0.996386
604000 -2.22364
605000 -1.63197
606000 -2.76683
607000 -4.15882
608000 -1.06533
609000 -2.69592
610000 -2.80662
611000 -1.61907
612000 -3.59123
613000 -4.06965
614000 -1.02675
615000 -0.772492
616000 -0.769078
617000 0.335863
618000 2.11583
619000 -0.945232
620000 -0.141682
621000 -0.201168
622000 -1.39323
623000 -0.918583
624000 -0.49556
625000 -0.194304
626000 -1.4274
627000 -0.683274
628000 -0.153295
629000 0.833758
630000 1.40875
631000 1.52171
632000 4.29821
633000 1.72134
634000 -0.777675
635000 0.616408
636000 2.41053
637000 0.482516
638000 0.730723
639000 0.147597
640000 0.249963
641000 -2.1093
642000 0.385403
643000 0.2925
644000 -0.297205
645000 -0.478742
646000 -0.965992
647000 -0.589848
648000 0.0680362
649000 0.803585
650000 3.24566
651000 2.09172
652000 3.24269
653000 2.84042
654000 1.93596
655000 0.990255
656000 4.33361
657000 3.0607
658000 3.66381
659000 2.54071
660000 3.68256
661000 0.809669
662000 -0.0517107
663000 0.29702
664000 0.100968
665000 -1.71375
666000 -1.94378
667000 -0.290374
668000 0.377288
669000 -0.053474
670000 -0.104737
671000 -1.05273
672000 -1.33561
673000 -1.9551
674000 -4.84614
675000 -3.27211
676000 -1.42586
677000 -4.31431
678000 -2.36196
679000 -3.24744
680000 -6.77572
681000 -0.793281
682000 -2.7852
683000 -5.1513
684000 -6.64244
685000 -4.10041
686000 -5.0975
687000 -3.76773
688000 -4.23176
689000 -4.90933
690000 -3.90041
691000 -3.66152
692000 -5.77562
693000 -7.2687
694000 -4.47707
695000 -5.45975
696000 -3.6576
697000 -1.94183
698000 -2.37945
699000 -1.77687
700000 -2.89753
701000 -2.38123
702000 -3.81936
703000 -3.15958
704000 0.00306834
705000 -0.188804
706000 0.266276
707000 -1.66462
708000 1.71551
709000 -1.69449
710000 -0.744689
711000 0.150517
712000 -3.05735
713000 0.3121
714000 -1.86551
715000 -2.77161
716000 -3.71787
717000 -0.171354
718000 -2.22898
719000 -4.38652
720000 -4.6104
721000 -3.85708
722000 -4.99461
723000 -3.30795
724000 -2.185
725000 -2.03321
726000 -0.958617
727000 -2.93634
728000 -2.74834
729000 -1.37324
730000 0.0624075
731000 -1.72473
732000 -1.3744
733000 0.322256
734000 1.87543
735000 -0.339841
736000 -1.98171
737000 -3.09981
738000 -4.30915
739000 0.38608
740000 -0.582697
741000 -1.1868
742000 -1.50106
743000 -3.07884
744000 -3.46945
745000 -3.46228
