# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 542.442
2000 938.626
3000 974.657
4000 992.937
5000 1160.34
6000 1269.95
7000 1286.48
8000 1301.24
9000 1313.44
10000 1316.5
11000 1317.91
12000 1321.72
13000 1328.57
14000 1342.66
15000 1350.02
16000 1363.48
17000 1383.63
18000 1403.31
19000 1425.85
20000 1441.4
21000 1464.04
22000 1489.59
23000 1500.71
24000 1508.47
25000 1512.65
26000 1521.1
27000 1535.03
28000 1551.66
29000 1565.23
30000 1575.45
31000 1584.77
32000 1585.93
33000 1586.81
34000 1587.65
35000 1578.76
36000 1571.05
37000 1571.98
38000 1588.77
39000 1599.06
40000 1608.21
41000 1617.77
42000 1623.46
43000 1624.71
44000 1633.06
45000 1636.01
46000 1644.81
47000 1646.59
48000 1648.55
49000 1657.56
50000 1667.56
51000 1691.24
52000 1707.44
53000 1707.98
54000 1714.89
55000 1715.86
56000 1711.18
57000 1710.91
58000 1721.77
59000 1724.88
60000 1726.16
61000 1723.01
62000 1723.61
63000 1733.02
64000 1742.56
65000 1753.86
66000 1757.38
67000 1759.92
68000 1765.62
69000 1769.72
70000 1769.39
71000 1772.48
72000 1777
73000 1788.74
74000 1800.92
75000 1814.06
76000 1823.12
77000 1829.17
78000 1837.22
79000 1849.57
80000 1846.88
81000 1842.59
82000 1842.59
83000 1848.39
84000 1852.45
85000 1858.82
86000 1864.64
87000 1868.04
88000 1870.21
89000 1866.16
90000 1872.31
91000 1882.11
92000 1899.57
93000 1917.89
94000 1930.2
95000 1938.67
96000 1940.99
97000 1935.27
98000 1938.11
99000 1938.94
100000 1945.98
101000 1955.05
102000 1963.63
103000 1968.54
104000 1970.8
105000 1960.38
106000 1953.54
107000 1944.5
108000 1936.95
109000 1937.46
110000 1933.87
111000 1931.89
112000 1940.73
113000 1952.26
114000 1959.68
115000 1967.57
116000 1981.18
117000 1990.42
118000 1980.47
119000 1978.07
120000 1988.81
121000 1993.63
122000 1997.62
123000 1998.99
124000 1986.42
125000 1970.72
126000 1959.31
127000 1956.61
128000 1962.68
129000 1964.38
130000 1962.78
131000 1967.56
132000 1973.71
133000 1981.49
134000 1996.38
135000 2009.19
136000 2017.06
137000 2019.29
138000 2031.38
139000 2036.3
140000 2044.52
141000 2043.71
142000 2036.5
143000 2029.36
144000 2032.69
145000 2034.44
146000 2035.29
147000 2036.9
148000 2037.6
149000 2032.09
150000 2043.06
151000 2045.81
152000 2047.56
153000 2052.4
154000 2059.69
155000 2066.31
156000 2069.21
157000 2062.2
158000 2055.96
159000 2051.74
160000 2057.37
161000 2067.44
162000 2071.51
163000 2079.17
164000 2086.23
165000 2096.73
166000 2104.84
167000 2114.91
168000 2125.86
169000 2126.65
170000 2129.23
171000 2136.12
172000 2131.8
173000 2131.14
174000 2136.27
175000 2143.65
176000 2149.06
177000 2155.09
178000 2152.9
179000 2159.66
180000 2166.32
181000 2173.24
182000 2182.8
183000 2194.66
184000 2194.5
185000 2203.74
186000 2210.43
187000 2225.55
188000 2239.29
189000 2247.87
190000 2264.47
191000 2279.9
192000 2271.26
193000 2258.6
194000 2250.1
195000 2247.65
196000 2255.52
197000 2260.32
198000 2265.21
199000 2271.44
200000 2273.31
201000 2278.74
202000 2276.06
203000 2275.13
204000 2272.91
205000 2273.19
