# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 535.548
2000 893.392
3000 963.521
4000 985.432
5000 1100.86
6000 1218.02
7000 1229.23
8000 1232.28
9000 1239.5
10000 1248.47
11000 1264.24
12000 1280.53
13000 1296.06
14000 1298.49
15000 1299.88
16000 1305.31
17000 1304.49
18000 1304.85
19000 1296.54
20000 1296.13
21000 1300.29
22000 1294.95
23000 1289.05
24000 1286.05
25000 1292.96
26000 1303.07
27000 1313.09
28000 1324.67
29000 1340.67
30000 1352.94
31000 1361.8
32000 1378.77
33000 1397.18
34000 1416.42
35000 1428.8
36000 1444.88
37000 1461.38
38000 1470.06
39000 1475.59
40000 1476.21
41000 1484.3
42000 1497.25
43000 1513.09
44000 1539.01
45000 1569.6
46000 1594.8
47000 1609.62
48000 1625.41
49000 1630.53
50000 1635.95
51000 1631.22
52000 1634.15
53000 1637.69
54000 1638.48
55000 1636.22
56000 1636.32
57000 1637.02
58000 1642.16
59000 1654.84
60000 1666.78
61000 1670.82
62000 1666.61
63000 1674.29
64000 1691.8
65000 1704.4
66000 1713.05
67000 1716.32
68000 1724.11
69000 1736.72
70000 1748.24
71000 1746.28
72000 1750.43
73000 1757.34
74000 1764.84
75000 1778.63
76000 1786
77000 1795.83
78000 1804.22
79000 1806.59
80000 1810.45
81000 1809.78
82000 1801.73
83000 1801.63
84000 1791.61
85000 1783.79
86000 1776.45
87000 1771.13
88000 1771.36
89000 1771.29
90000 1772.02
91000 1760.1
92000 1758.57
93000 1756.33
94000 1748.06
95000 1747.83
96000 1751.64
97000 1760.82
98000 1767.79
99000 1767.89
100000 1775.48
101000 1785.76
102000 1790.99
103000 1805.84
104000 1820.26
105000 1836.4
106000 1844.7
107000 1843.02
108000 1858.96
109000 1873.36
110000 1894.38
111000 1908.87
112000 1925.71
113000 1949.56
114000 1974.04
115000 1985.95
116000 1998.21
117000 2015.07
118000 2028.33
119000 2040.1
120000 2060.89
121000 2082.19
122000 2099.92
123000 2115.46
124000 2118.35
125000 2124.64
126000 2130.6
127000 2138.61
128000 2156.43
129000 2168.14
130000 2185.77
131000 2207.64
132000 2219.48
133000 2223.92
134000 2232.14
135000 2232.45
136000 2225.6
137000 2218.44
138000 2213.2
139000 2204.69
140000 2203.34
141000 2215.66
142000 2226.07
143000 2220.99
144000 2210.53
145000 2199.62
146000 2199.9
147000 2191.5
148000 2174.28
149000 2167.78
150000 2160.92
151000 2152.64
152000 2144.03
153000 2131.26
154000 2126.75
155000 2118.1
156000 2118.05
157000 2116.74
158000 2120.39
159000 2130.92
160000 2131.47
161000 2129.56
162000 2125.85
163000 2123.81
164000 2124.97
165000 2126.94
166000 2127.55
167000 2136.24
168000 2149.79
169000 2159.95
170000 2171.06
171000 2185.75
172000 2188.26
173000 2187.28
174000 2187.75
175000 2181.7
176000 2176.8
177000 2184.5
178000 2183.93
179000 2195.87
180000 2211.82
181000 2220.6
182000 2228.27
183000 2235.47
184000 2237.2
185000 2236.21
186000 2243.14
187000 2249.55
188000 2241.57
189000 2240.32
190000 2247.18
191000 2248.57
192000 2266.17
193000 2277.76
194000 2278.36
195000 2276.43
196000 2270.72
197000 2270.29
198000 2269.08
199000 2279.09
200000 2289.74
201000 2299.91
202000 2308.98
203000 2323.43
204000 2336.69
205000 2344.25
