# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 534.849
2000 882.766
3000 917.886
4000 983.016
5000 1132.16
6000 1248.25
7000 1262.93
8000 1277.42
9000 1290.87
10000 1300.04
11000 1310.71
12000 1328.11
13000 1341.86
14000 1355.96
15000 1366.22
16000 1382.92
17000 1403.5
18000 1424.01
19000 1446.05
20000 1456.26
21000 1463.44
22000 1476.23
23000 1486.89
24000 1491.24
25000 1490.35
26000 1493.06
27000 1503.33
28000 1511.87
29000 1514.58
30000 1525.68
31000 1539.51
32000 1543.06
33000 1547.67
34000 1555.47
35000 1562.58
36000 1572.47
37000 1586.86
38000 1600.57
39000 1616.81
40000 1628.99
41000 1621.1
42000 1611.42
43000 1609.11
44000 1614.41
45000 1611.91
46000 1618.74
47000 1627.19
48000 1634.49
49000 1641.63
50000 1644.83
51000 1651.05
52000 1665.5
53000 1679.38
54000 1684.93
55000 1690.13
56000 1696.66
57000 1710.87
58000 1711.78
59000 1705.52
60000 1701.89
61000 1708.52
62000 1713.4
63000 1725.24
64000 1737.01
65000 1747.56
66000 1744.23
67000 1742.8
68000 1744.92
69000 1742.47
70000 1744.16
71000 1748.65
72000 1762.26
73000 1765.84
74000 1778.74
75000 1790.3
76000 1795.43
77000 1805.26
78000 1812.32
79000 1828.13
80000 1840.17
81000 1856.77
82000 1878.58
83000 1879.63
84000 1869.77
85000 1881.44
86000 1902.42
87000 1916.57
88000 1923.4
89000 1935.71
90000 1955.37
91000 1969.05
92000 1978.56
93000 1994.09
94000 2024.86
95000 2054.53
96000 2069.39
97000 2082.24
98000 2088.22
99000 2094.43
100000 2107
101000 2118.96
102000 2124.43
103000 2138.97
104000 2145.69
105000 2161.95
106000 2173.22
107000 2183.53
108000 2207.95
109000 2230.64
110000 2252.91
111000 2276.47
112000 2296.91
113000 2310.51
114000 2315.12
115000 2314.79
116000 2327.28
117000 2350.52
118000 2362.1
119000 2358.91
120000 2357.46
121000 2364.34
122000 2378.96
123000 2387.67
124000 2394.87
125000 2388.64
126000 2391.68
127000 2404.37
128000 2430.17
129000 2452.64
130000 2453.74
131000 2455.52
132000 2462.52
133000 2474.21
134000 2475.62
135000 2485.37
136000 2509.79
137000 2519.99
138000 2513.37
139000 2518.33
140000 2524.26
141000 2530.46
142000 2529.52
143000 2524.69
144000 2524.93
145000 2543.06
146000 2556.71
147000 2558.21
148000 2571.98
149000 2588.96
150000 2610.93
151000 2640.81
152000 2661.42
153000 2686.36
154000 2697.55
155000 2702.88
156000 2715.64
157000 2731.38
158000 2741.86
159000 2760.93
160000 2777.73
161000 2786.74
162000 2790.48
163000 2794.23
164000 2809.44
165000 2816.54
166000 2820.83
167000 2817.54
168000 2820.54
169000 2823.76
170000 2830.72
171000 2834.96
172000 2838.18
173000 2834.59
174000 2837.28
175000 2849.3
176000 2866.71
177000 2869.13
178000 2874.91
179000 2884.37
180000 2895.64
181000 2902.43
182000 2919.75
183000 2931.75
184000 2938.87
185000 2953.68
186000 2973.97
187000 2995.97
188000 3004.36
189000 3002.06
190000 3002.24
191000 3010.77
192000 3018.8
193000 3026.77
194000 3037.9
195000 3045.36
196000 3062.96
197000 3073.69
198000 3102.66
199000 3126.13
200000 3143.13
201000 3170.16
202000 3206.79
203000 3227.46
204000 3237.12
205000 3251.56
