# Time-averaged data for fix f_msd
# TimeStep c_c_msd[4]
1000 505.742
2000 822.384
3000 950.924
4000 1039.01
5000 1105.66
6000 1178.17
7000 1187.35
8000 1192.64
9000 1204.47
10000 1211.79
11000 1226.06
12000 1234.54
13000 1244.55
14000 1250
15000 1260.01
16000 1272.45
17000 1282.49
18000 1291.43
19000 1290.9
20000 1298.24
21000 1303.27
22000 1299.02
23000 1294.82
24000 1298.06
25000 1307.31
26000 1312.06
27000 1316.04
28000 1325.01
29000 1330.13
30000 1339.84
31000 1345.31
32000 1352.22
33000 1369.96
34000 1388.39
35000 1405.27
36000 1419.09
37000 1436.58
38000 1458.33
39000 1475.78
40000 1483.65
41000 1495.56
42000 1503.17
43000 1518.24
44000 1526.57
45000 1538.07
46000 1548.62
47000 1552.42
48000 1551.1
49000 1556.7
50000 1568.63
51000 1580.33
52000 1592.39
53000 1603.66
54000 1603.99
55000 1607.68
56000 1613.22
57000 1627.49
58000 1644.36
59000 1656.19
60000 1664.87
61000 1678.08
62000 1696.9
63000 1705.16
64000 1710.62
65000 1715.34
66000 1716.37
67000 1712.72
68000 1706.1
69000 1704.01
70000 1709.26
71000 1725.59
72000 1737.84
73000 1744.31
74000 1742.74
75000 1743.96
76000 1750.27
77000 1746.24
78000 1735.17
79000 1741.12
80000 1754.26
81000 1769.49
82000 1777.1
83000 1779.28
84000 1784.26
85000 1795.07
86000 1794.49
87000 1803.26
88000 1804.05
89000 1800.42
90000 1797.82
91000 1789.91
92000 1780.97
93000 1775.78
94000 1773.97
95000 1772.05
96000 1786.04
97000 1792.32
98000 1795.52
99000 1793.57
100000 1797.49
101000 1803.14
102000 1809.77
103000 1817.01
104000 1818.88
105000 1825.77
106000 1845.18
107000 1862.16
108000 1872.72
109000 1880.89
110000 1884.67
111000 1885.2
112000 1883.25
113000 1878.91
114000 1878.48
115000 1880.27
116000 1884.05
117000 1895.23
118000 1907.07
119000 1916.08
120000 1921.87
121000 1929.41
122000 1931.33
123000 1920.86
124000 1925.44
125000 1923.07
126000 1919.75
127000 1908.91
128000 1906.45
129000 1908.39
130000 1898.61
131000 1906.92
132000 1903.31
133000 1893.54
134000 1883.69
135000 1873.1
136000 1872.78
137000 1872.26
138000 1880.03
139000 1888.37
140000 1897.01
141000 1903.72
142000 1913.86
143000 1919.17
144000 1920.8
145000 1918.82
146000 1912.12
147000 1909.83
148000 1903.86
149000 1905.71
150000 1909.41
151000 1912.97
152000 1913.43
153000 1922.54
154000 1934.6
155000 1939.22
156000 1937.28
157000 1934.34
158000 1936.1
159000 1938.98
160000 1952.59
161000 1960.8
162000 1970.42
163000 1977.78
164000 1978.98
165000 1987.66
166000 1999.11
167000 2009.9
168000 2012.76
169000 2013.24
170000 2010.14
171000 2002.85
172000 1996.9
173000 1997.26
174000 2002.23
175000 2011.21
176000 2018.26
177000 2020.68
178000 2016.9
179000 2012.09
180000 2024.19
181000 2036.67
182000 2042.32
183000 2031.79
184000 2017.94
185000 2009.54
186000 2016.26
187000 2026.11
188000 2023.57
189000 2008.01
190000 1993.37
191000 1986.37
192000 1985.08
193000 1990.95
194000 1997.99
195000 1996.81
196000 1999.6
197000 2006.66
198000 2017.13
199000 2016.61
200000 2011.76
201000 2016.82
202000 2026.59
203000 2029.14
204000 2031.18
205000 2033.42
